"FTE Staffing Report for 2001-02"

"District","Assignment Category","Educator Type","FTE Count"
="Waterford School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",17.0
,="Library/Media - Support Staff",="Non-Certified",8.0
,="School Nurses",="Non-Certified",6.9
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",38.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",96.3
="Watertown School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",21.8
,="Library/Media - Support Staff",="Non-Certified",5.0
,="School Nurses",="Non-Certified",9.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",39.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",75.4
="West Hartford School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",61.9
,="Library/Media - Support Staff",="Non-Certified",14.7
,="School Nurses",="Non-Certified",15.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",86.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",202.9
="West Haven School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",31.8
,="Library/Media - Support Staff",="Non-Certified",3.5
,="School Nurses",="Non-Certified",19.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",69.4
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",162.8
="Westbrook School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",10.0
,="Library/Media - Support Staff",="Non-Certified",2.0
,="School Nurses",="Non-Certified",2.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",9.8
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",22.0
="Weston School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",18.6
,="Library/Media - Support Staff",="Non-Certified",9.9
,="School Nurses",="Non-Certified",4.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",35.1
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",50.0
="Westport School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",60.9
,="Library/Media - Support Staff",="Non-Certified",11.0
,="School Nurses",="Non-Certified",8.9
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",75.7
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",146.3
="Wethersfield School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",24.5
,="Library/Media - Support Staff",="Non-Certified",8.6
,="School Nurses",="Non-Certified",7.3
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",26.6
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",81.5
="Willington School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0
,="Library/Media - Support Staff",="Non-Certified",2.2
,="School Nurses",="Non-Certified",2.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",9.7
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",17.3
="Wilton School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",22.2
,="Library/Media - Support Staff",="Non-Certified",9.5
,="School Nurses",="Non-Certified",5.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",49.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",80.3
="Winchester School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",28.0
,="Library/Media - Support Staff",="Non-Certified",4.0
,="School Nurses",="Non-Certified",3.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",10.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",30.0
="Windham School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",60.4
,="Library/Media - Support Staff",="Non-Certified",7.0
,="School Nurses",="Non-Certified",8.7
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",70.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",116.0
="Windsor Locks School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",35.3
,="Library/Media - Support Staff",="Non-Certified",1.5
,="School Nurses",="Non-Certified",2.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",38.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",66.6
="Windsor School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",31.7
,="Library/Media - Support Staff",="Non-Certified",5.3
,="School Nurses",="Non-Certified",9.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",54.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",89.4
="Wolcott School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",10.0
,="Library/Media - Support Staff",="Non-Certified",4.3
,="School Nurses",="Non-Certified",6.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",30.8
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",68.2
="Woodbridge School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",17.5
,="Library/Media - Support Staff",="Non-Certified",3.0
,="School Nurses",="Non-Certified",3.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",9.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",16.5
="Woodstock Academy District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",8.0
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",22.5
="Woodstock School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",27.0
,="Library/Media - Support Staff",="Non-Certified",2.0
,="School Nurses",="Non-Certified",2.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",21.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",21.0

