"FTE Staffing Report for 2008-09"

"District","Assignment Category","Educator Type","FTE Count"
="Ledyard School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",13.0
,="General Education - Teachers and Instructors",="Certified",179.7
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",26.4
,="Library/Media - Support Staff",="Non-Certified",4.4
,="School Nurses",="Non-Certified",7.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",48.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",105.6
,="Special Education - Teachers and Instructors",="Certified",27.8
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Instructional Specialists Who Support Teachers",="Certified",9.1
,="Library/Media - Specialists (Certified)",="Certified",4.0
,="Counselors  Social Workers  and School Psychologists",="Certified",14.4
="Lisbon School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="General Education - Teachers and Instructors",="Certified",35.5
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.5
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",1.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",27.1
,="Special Education - Teachers and Instructors",="Certified",9.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",1.5
,="Instructional Specialists Who Support Teachers",="Certified",1.6
,="Counselors  Social Workers  and School Psychologists",="Certified",1.8
="Litchfield School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",4.2
,="General Education - Teachers and Instructors",="Certified",91.4
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",3.2
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",2.1
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",18.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",55.8
,="Special Education - Teachers and Instructors",="Certified",9.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.4
,="Instructional Specialists Who Support Teachers",="Certified",3.0
,="Library/Media - Specialists (Certified)",="Certified",4.0
,="Counselors  Social Workers  and School Psychologists",="Certified",9.4
="Madison School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",19.0
,="General Education - Teachers and Instructors",="Certified",244.1
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",49.1
,="Library/Media - Support Staff",="Non-Certified",7.0
,="School Nurses",="Non-Certified",6.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",47.3
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",149.2
,="Special Education - Teachers and Instructors",="Certified",34.2
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",2.0
,="Instructional Specialists Who Support Teachers",="Certified",8.0
,="Library/Media - Specialists (Certified)",="Certified",5.6
,="Counselors  Social Workers  and School Psychologists",="Certified",17.2
="Manchester School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",27.9
,="General Education - Teachers and Instructors",="Certified",460.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",52.8
,="Library/Media - Support Staff",="Non-Certified",9.4
,="School Nurses",="Non-Certified",18.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",123.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",305.5
,="Special Education - Teachers and Instructors",="Certified",67.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",12.6
,="Instructional Specialists Who Support Teachers",="Certified",30.3
,="Library/Media - Specialists (Certified)",="Certified",13.5
,="Counselors  Social Workers  and School Psychologists",="Certified",41.8
="Mansfield School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",5.0
,="General Education - Teachers and Instructors",="Certified",100.3
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",27.5
,="Library/Media - Support Staff",="Non-Certified",6.0
,="School Nurses",="Non-Certified",4.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",44.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",63.1
,="Special Education - Teachers and Instructors",="Certified",17.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.4
,="Instructional Specialists Who Support Teachers",="Certified",7.0
,="Library/Media - Specialists (Certified)",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",6.0
="Marlborough School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.0
,="General Education - Teachers and Instructors",="Certified",41.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",9.5
,="Library/Media - Support Staff",="Non-Certified",0.5
,="School Nurses",="Non-Certified",1.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",8.3
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",27.5
,="Special Education - Teachers and Instructors",="Certified",5.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",1.0
,="Instructional Specialists Who Support Teachers",="Certified",4.3
,="Library/Media - Specialists (Certified)",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",3.0
="Meriden School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",24.8
,="General Education - Teachers and Instructors",="Certified",516.3
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",34.5
,="Library/Media - Support Staff",="Non-Certified",3.0
,="School Nurses",="Non-Certified",12.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",133.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",343.8
,="Special Education - Teachers and Instructors",="Certified",93.2
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",17.0
,="Instructional Specialists Who Support Teachers",="Certified",21.0
,="Library/Media - Specialists (Certified)",="Certified",9.0
,="Counselors  Social Workers  and School Psychologists",="Certified",36.6
="Middletown School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",21.8
,="General Education - Teachers and Instructors",="Certified",335.9
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.9
,="Library/Media - Support Staff",="Non-Certified",8.0
,="School Nurses",="Non-Certified",17.2
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",106.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",231.5
,="Special Education - Teachers and Instructors",="Certified",46.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",8.2
,="Instructional Specialists Who Support Teachers",="Certified",17.0
,="Library/Media - Specialists (Certified)",="Certified",2.0
,="Counselors  Social Workers  and School Psychologists",="Certified",24.1
="Milford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",21.7
,="General Education - Teachers and Instructors",="Certified",500.9
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",41.3
,="Library/Media - Support Staff",="Non-Certified",8.9
,="School Nurses",="Non-Certified",18.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",163.3
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",214.4
,="Special Education - Teachers and Instructors",="Certified",90.7
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",9.8
,="Instructional Specialists Who Support Teachers",="Certified",31.0
,="Library/Media - Specialists (Certified)",="Certified",14.4
,="Counselors  Social Workers  and School Psychologists",="Certified",37.9
="Monroe School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",14.8
,="General Education - Teachers and Instructors",="Certified",245.1
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",21.1
,="Library/Media - Support Staff",="Non-Certified",5.0
,="School Nurses",="Non-Certified",7.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",64.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",108.9
,="Special Education - Teachers and Instructors",="Certified",37.5
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Instructional Specialists Who Support Teachers",="Certified",9.3
,="Library/Media - Specialists (Certified)",="Certified",3.0
,="Counselors  Social Workers  and School Psychologists",="Certified",18.7
="Montville School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",12.6
,="General Education - Teachers and Instructors",="Certified",184.2
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",23.4
,="Library/Media - Support Staff",="Non-Certified",4.1
,="School Nurses",="Non-Certified",5.9
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",47.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",134.1
,="Special Education - Teachers and Instructors",="Certified",37.7
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.0
,="Instructional Specialists Who Support Teachers",="Certified",9.8
,="Library/Media - Specialists (Certified)",="Certified",5.0
,="Counselors  Social Workers  and School Psychologists",="Certified",13.3
="Naugatuck School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",19.5
,="General Education - Teachers and Instructors",="Certified",296.9
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",44.0
,="Library/Media - Support Staff",="Non-Certified",3.0
,="School Nurses",="Non-Certified",16.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",67.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",129.6
,="Special Education - Teachers and Instructors",="Certified",42.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",7.0
,="Instructional Specialists Who Support Teachers",="Certified",12.0
,="Library/Media - Specialists (Certified)",="Certified",10.0
,="Counselors  Social Workers  and School Psychologists",="Certified",26.6
="New Beginnings Inc Family Academy District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.0
,="General Education - Teachers and Instructors",="Certified",25.6
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",7.5
,="Instructional Specialists Who Support Teachers",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",2.0
="New Britain School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",29.0
,="General Education - Teachers and Instructors",="Certified",577.3
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",113.0
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",23.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",124.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",227.5
,="Special Education - Teachers and Instructors",="Certified",128.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",15.5
,="Instructional Specialists Who Support Teachers",="Certified",29.7
,="Library/Media - Specialists (Certified)",="Certified",12.0
,="Counselors  Social Workers  and School Psychologists",="Certified",57.5
="New Canaan School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",18.3
,="General Education - Teachers and Instructors",="Certified",288.4
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",54.1
,="Library/Media - Support Staff",="Non-Certified",2.6
,="School Nurses",="Non-Certified",8.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",65.1
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",157.7
,="Special Education - Teachers and Instructors",="Certified",33.9
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",10.0
,="Instructional Specialists Who Support Teachers",="Certified",20.8
,="Library/Media - Specialists (Certified)",="Certified",6.6
,="Counselors  Social Workers  and School Psychologists",="Certified",26.2
="New Fairfield School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",14.0
,="General Education - Teachers and Instructors",="Certified",179.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",26.0
,="Library/Media - Support Staff",="Non-Certified",2.0
,="School Nurses",="Non-Certified",4.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",47.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",115.3
,="Special Education - Teachers and Instructors",="Certified",29.4
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Instructional Specialists Who Support Teachers",="Certified",6.4
,="Library/Media - Specialists (Certified)",="Certified",4.0
,="Counselors  Social Workers  and School Psychologists",="Certified",15.8
="New Hartford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",3.0
,="General Education - Teachers and Instructors",="Certified",38.1
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",13.6
,="Library/Media - Support Staff",="Non-Certified",1.8
,="School Nurses",="Non-Certified",3.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",8.6
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",40.6
,="Special Education - Teachers and Instructors",="Certified",7.2
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",2.0
,="Instructional Specialists Who Support Teachers",="Certified",2.0
,="Library/Media - Specialists (Certified)",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",2.0
="New Haven School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",115.2
,="General Education - Teachers and Instructors",="Certified",1284.2
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",236.0
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",30.3
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",144.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",898.0
,="Special Education - Teachers and Instructors",="Certified",208.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",36.8
,="Instructional Specialists Who Support Teachers",="Certified",88.0
,="Library/Media - Specialists (Certified)",="Certified",34.0
,="Counselors  Social Workers  and School Psychologists",="Certified",98.1
="New London School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",14.4
,="General Education - Teachers and Instructors",="Certified",189.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",31.1
,="Library/Media - Support Staff",="Non-Certified",6.0
,="School Nurses",="Non-Certified",7.2
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",45.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",121.5
,="Special Education - Teachers and Instructors",="Certified",47.9
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",7.9
,="Instructional Specialists Who Support Teachers",="Certified",11.3
,="Library/Media - Specialists (Certified)",="Certified",2.0
,="Counselors  Social Workers  and School Psychologists",="Certified",20.2
="New Milford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",19.3
,="General Education - Teachers and Instructors",="Certified",293.2
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",42.0
,="Library/Media - Support Staff",="Non-Certified",6.0
,="School Nurses",="Non-Certified",8.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",110.6
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",237.4
,="Special Education - Teachers and Instructors",="Certified",48.6
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.0
,="Instructional Specialists Who Support Teachers",="Certified",11.8
,="Library/Media - Specialists (Certified)",="Certified",6.0
,="Counselors  Social Workers  and School Psychologists",="Certified",22.5
="Newington School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",18.1
,="General Education - Teachers and Instructors",="Certified",290.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",16.0
,="Library/Media - Support Staff",="Non-Certified",3.0
,="School Nurses",="Non-Certified",8.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",96.3
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",141.4
,="Special Education - Teachers and Instructors",="Certified",29.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",6.0
,="Instructional Specialists Who Support Teachers",="Certified",14.6
,="Library/Media - Specialists (Certified)",="Certified",8.0
,="Counselors  Social Workers  and School Psychologists",="Certified",23.2
="Newtown School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",17.4
,="General Education - Teachers and Instructors",="Certified",343.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",53.5
,="Library/Media - Support Staff",="Non-Certified",7.7
,="School Nurses",="Non-Certified",10.1
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",99.3
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",248.6
,="Special Education - Teachers and Instructors",="Certified",34.3
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",5.6
,="Instructional Specialists Who Support Teachers",="Certified",20.4
,="Library/Media - Specialists (Certified)",="Certified",8.0
,="Counselors  Social Workers  and School Psychologists",="Certified",20.2
="Norfolk School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="General Education - Teachers and Instructors",="Certified",11.1
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",3.0
,="Library/Media - Support Staff",="Non-Certified",0.3
,="School Nurses",="Non-Certified",1.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",9.3
,="Special Education - Teachers and Instructors",="Certified",2.8
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.4
,="Instructional Specialists Who Support Teachers",="Certified",1.1
,="Library/Media - Specialists (Certified)",="Certified",0.6
,="Counselors  Social Workers  and School Psychologists",="Certified",0.6
="North Branford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",9.3
,="General Education - Teachers and Instructors",="Certified",141.1
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",19.0
,="Library/Media - Support Staff",="Non-Certified",5.0
,="School Nurses",="Non-Certified",5.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",45.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",107.3
,="Special Education - Teachers and Instructors",="Certified",25.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.0
,="Instructional Specialists Who Support Teachers",="Certified",7.6
,="Library/Media - Specialists (Certified)",="Certified",4.0
,="Counselors  Social Workers  and School Psychologists",="Certified",13.7
="North Canaan School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="General Education - Teachers and Instructors",="Certified",29.6
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",6.5
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",0.9
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",3.6
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",8.8
,="Special Education - Teachers and Instructors",="Certified",4.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.4
,="Library/Media - Specialists (Certified)",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",1.0
="North Haven School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",15.2
,="General Education - Teachers and Instructors",="Certified",240.6
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",22.0
,="Library/Media - Support Staff",="Non-Certified",3.0
,="School Nurses",="Non-Certified",6.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",42.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",119.8
,="Special Education - Teachers and Instructors",="Certified",38.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",5.0
,="Instructional Specialists Who Support Teachers",="Certified",9.1
,="Library/Media - Specialists (Certified)",="Certified",6.6
,="Counselors  Social Workers  and School Psychologists",="Certified",20.6
="North Stonington School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",3.2
,="General Education - Teachers and Instructors",="Certified",64.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.4
,="Library/Media - Support Staff",="Non-Certified",2.0
,="School Nurses",="Non-Certified",2.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",25.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",46.2
,="Special Education - Teachers and Instructors",="Certified",11.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Instructional Specialists Who Support Teachers",="Certified",2.0
,="Library/Media - Specialists (Certified)",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",5.0
="Norwalk School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",49.2
,="General Education - Teachers and Instructors",="Certified",714.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",112.6
,="Library/Media - Support Staff",="Non-Certified",16.4
,="School Nurses",="Non-Certified",19.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",113.9
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",401.7
,="Special Education - Teachers and Instructors",="Certified",87.9
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",17.0
,="Instructional Specialists Who Support Teachers",="Certified",26.0
,="Library/Media - Specialists (Certified)",="Certified",3.0
,="Counselors  Social Workers  and School Psychologists",="Certified",60.3
="Norwich Free Academy District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",8.0
,="General Education - Teachers and Instructors",="Certified",147.5
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",8.5
,="Library/Media - Support Staff",="Non-Certified",3.5
,="School Nurses",="Non-Certified",2.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",72.0
,="Special Education - Teachers and Instructors",="Certified",20.0
,="Library/Media - Specialists (Certified)",="Certified",2.0
,="Counselors  Social Workers  and School Psychologists",="Certified",16.0
="Norwich School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",15.0
,="General Education - Teachers and Instructors",="Certified",233.7
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",39.9
,="Library/Media - Support Staff",="Non-Certified",10.0
,="School Nurses",="Non-Certified",14.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",43.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",265.8
,="Special Education - Teachers and Instructors",="Certified",39.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Instructional Specialists Who Support Teachers",="Certified",10.2
,="Library/Media - Specialists (Certified)",="Certified",4.0
,="Counselors  Social Workers  and School Psychologists",="Certified",24.2
="Odyssey Community School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.0
,="General Education - Teachers and Instructors",="Certified",13.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",0.6
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",4.3
,="Special Education - Teachers and Instructors",="Certified",1.0
="Office of Early Childhood (OEC)",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",0.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",30.0
,="Special Education - Teachers and Instructors",="Certified",35.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.0
,="Instructional Specialists Who Support Teachers",="Certified",2.0
="Old Saybrook School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",7.8
,="General Education - Teachers and Instructors",="Certified",112.2
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",8.0
,="Library/Media - Support Staff",="Non-Certified",3.0
,="School Nurses",="Non-Certified",4.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",50.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",62.0
,="Special Education - Teachers and Instructors",="Certified",21.6
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Instructional Specialists Who Support Teachers",="Certified",3.0
,="Library/Media - Specialists (Certified)",="Certified",3.0
,="Counselors  Social Workers  and School Psychologists",="Certified",9.0
="Orange School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",3.5
,="General Education - Teachers and Instructors",="Certified",95.7
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",16.7
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",4.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",32.6
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",64.8
,="Special Education - Teachers and Instructors",="Certified",13.5
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",2.5
,="Instructional Specialists Who Support Teachers",="Certified",6.5
,="Library/Media - Specialists (Certified)",="Certified",3.0
,="Counselors  Social Workers  and School Psychologists",="Certified",4.5
="Oxford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",7.6
,="General Education - Teachers and Instructors",="Certified",115.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",37.8
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",4.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",28.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",41.1
,="Special Education - Teachers and Instructors",="Certified",16.3
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Instructional Specialists Who Support Teachers",="Certified",3.5
,="Library/Media - Specialists (Certified)",="Certified",4.0
,="Counselors  Social Workers  and School Psychologists",="Certified",7.0
="Park City Prep Charter School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.0
,="General Education - Teachers and Instructors",="Certified",13.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",4.0
,="Counselors  Social Workers  and School Psychologists",="Certified",1.0
="Plainfield School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",9.0
,="General Education - Teachers and Instructors",="Certified",154.2
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",25.4
,="Library/Media - Support Staff",="Non-Certified",4.2
,="School Nurses",="Non-Certified",7.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",70.1
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",133.4
,="Special Education - Teachers and Instructors",="Certified",37.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.0
,="Instructional Specialists Who Support Teachers",="Certified",4.0
,="Library/Media - Specialists (Certified)",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",18.0
="Plainville School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",9.5
,="General Education - Teachers and Instructors",="Certified",178.7
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",30.6
,="Library/Media - Support Staff",="Non-Certified",2.9
,="School Nurses",="Non-Certified",5.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",57.7
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",114.9
,="Special Education - Teachers and Instructors",="Certified",27.5
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",6.0
,="Instructional Specialists Who Support Teachers",="Certified",5.0
,="Library/Media - Specialists (Certified)",="Certified",4.0
,="Counselors  Social Workers  and School Psychologists",="Certified",14.5
="Plymouth School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",6.0
,="General Education - Teachers and Instructors",="Certified",114.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",9.9
,="Library/Media - Support Staff",="Non-Certified",4.0
,="School Nurses",="Non-Certified",4.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",25.2
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",118.0
