"FTE Staffing Report for 2015-16"

"District","Assignment Category","Educator Type","FTE Count"
="Lebanon School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",4.0
,="Counselors  Social Workers  and School Psychologists",="Certified",6.0
,="General Education - Teachers and Instructors",="Certified",78.6
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",6.0
,="Library/Media - Support Staff",="Non-Certified",0.5
,="School Nurses",="Non-Certified",3.0
,="Special Education - Teachers and Instructors",="Certified",13.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",32.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",50.8
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Instructional Specialists Who Support Teachers",="Certified",3.5
,="Library/Media - Specialists (Certified)",="Certified",2.0
="Ledyard School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",12.0
,="Counselors  Social Workers  and School Psychologists",="Certified",13.8
,="General Education - Teachers and Instructors",="Certified",157.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",21.9
,="Library/Media - Support Staff",="Non-Certified",3.7
,="School Nurses",="Non-Certified",6.9
,="Special Education - Teachers and Instructors",="Certified",24.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",48.4
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",102.3
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.0
,="Instructional Specialists Who Support Teachers",="Certified",8.9
,="Library/Media - Specialists (Certified)",="Certified",3.0
="Lisbon School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",0.6
,="Counselors  Social Workers  and School Psychologists",="Certified",1.8
,="General Education - Teachers and Instructors",="Certified",27.2
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.9
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",6.1
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",30.2
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",2.4
,="Instructional Specialists Who Support Teachers",="Certified",2.3
,="Library/Media - Specialists (Certified)",="Certified",1.0
="Litchfield School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",5.2
,="Counselors  Social Workers  and School Psychologists",="Certified",8.0
,="General Education - Teachers and Instructors",="Certified",83.7
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",3.0
,="Special Education - Teachers and Instructors",="Certified",11.6
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",22.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",44.8
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Instructional Specialists Who Support Teachers",="Certified",2.0
,="Library/Media - Specialists (Certified)",="Certified",3.0
="Madison School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",16.0
,="Counselors  Social Workers  and School Psychologists",="Certified",19.0
,="General Education - Teachers and Instructors",="Certified",212.6
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",41.8
,="Library/Media - Support Staff",="Non-Certified",7.0
,="School Nurses",="Non-Certified",7.0
,="Special Education - Teachers and Instructors",="Certified",37.2
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",80.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",156.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",7.0
,="Instructional Specialists Who Support Teachers",="Certified",15.2
,="Library/Media - Specialists (Certified)",="Certified",6.0
="Manchester School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",31.4
,="Counselors  Social Workers  and School Psychologists",="Certified",51.6
,="General Education - Teachers and Instructors",="Certified",465.3
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",93.6
,="Library/Media - Support Staff",="Non-Certified",10.0
,="School Nurses",="Non-Certified",23.5
,="Special Education - Teachers and Instructors",="Certified",82.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",112.7
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",442.3
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",14.5
,="Instructional Specialists Who Support Teachers",="Certified",49.4
,="Library/Media - Specialists (Certified)",="Certified",15.0
="Mansfield School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",5.0
,="Counselors  Social Workers  and School Psychologists",="Certified",6.0
,="General Education - Teachers and Instructors",="Certified",95.3
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",26.2
,="Library/Media - Support Staff",="Non-Certified",6.1
,="School Nurses",="Non-Certified",4.5
,="Special Education - Teachers and Instructors",="Certified",15.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",33.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",64.9
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.3
,="Instructional Specialists Who Support Teachers",="Certified",7.5
,="Library/Media - Specialists (Certified)",="Certified",1.0
="Marlborough School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.0
,="Counselors  Social Workers  and School Psychologists",="Certified",2.0
,="General Education - Teachers and Instructors",="Certified",36.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.7
,="Library/Media - Support Staff",="Non-Certified",0.5
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",4.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",12.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",27.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.5
,="Instructional Specialists Who Support Teachers",="Certified",1.0
="Meriden School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",31.1
,="Counselors  Social Workers  and School Psychologists",="Certified",43.6
,="General Education - Teachers and Instructors",="Certified",480.4
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",57.0
,="Library/Media - Support Staff",="Non-Certified",2.2
,="School Nurses",="Non-Certified",14.5
,="Special Education - Teachers and Instructors",="Certified",90.2
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",124.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",368.5
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",14.0
,="Instructional Specialists Who Support Teachers",="Certified",22.3
,="Library/Media - Specialists (Certified)",="Certified",3.5
="Middletown School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",19.2
,="Counselors  Social Workers  and School Psychologists",="Certified",32.4
,="General Education - Teachers and Instructors",="Certified",301.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",56.7
,="Library/Media - Support Staff",="Non-Certified",6.0
,="School Nurses",="Non-Certified",20.5
,="Special Education - Teachers and Instructors",="Certified",48.4
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",135.6
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",221.8
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",10.0
,="Instructional Specialists Who Support Teachers",="Certified",25.1
,="Library/Media - Specialists (Certified)",="Certified",5.5
="Milford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",33.0
,="Counselors  Social Workers  and School Psychologists",="Certified",39.5
,="General Education - Teachers and Instructors",="Certified",440.9
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",10.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",17.0
,="Special Education - Teachers and Instructors",="Certified",84.6
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",149.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",288.6
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",14.5
,="Instructional Specialists Who Support Teachers",="Certified",36.8
,="Library/Media - Specialists (Certified)",="Certified",13.0
="Monroe School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",17.4
,="Counselors  Social Workers  and School Psychologists",="Certified",17.4
,="General Education - Teachers and Instructors",="Certified",206.9
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",29.4
,="Library/Media - Support Staff",="Non-Certified",2.0
,="School Nurses",="Non-Certified",7.0
,="Special Education - Teachers and Instructors",="Certified",32.3
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",61.6
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",166.5
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",7.0
,="Instructional Specialists Who Support Teachers",="Certified",11.5
,="Library/Media - Specialists (Certified)",="Certified",5.0
="Montville School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",13.3
,="Counselors  Social Workers  and School Psychologists",="Certified",13.4
,="General Education - Teachers and Instructors",="Certified",169.4
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",19.0
,="Library/Media - Support Staff",="Non-Certified",4.6
,="School Nurses",="Non-Certified",7.8
,="Special Education - Teachers and Instructors",="Certified",30.8
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",54.6
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",134.4
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Instructional Specialists Who Support Teachers",="Certified",7.6
,="Library/Media - Specialists (Certified)",="Certified",5.0
="Naugatuck School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",14.0
,="Counselors  Social Workers  and School Psychologists",="Certified",30.5
,="General Education - Teachers and Instructors",="Certified",240.1
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",45.0
,="Library/Media - Support Staff",="Non-Certified",2.0
,="School Nurses",="Non-Certified",15.5
,="Special Education - Teachers and Instructors",="Certified",41.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",77.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",477.5
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",6.0
,="Instructional Specialists Who Support Teachers",="Certified",16.8
,="Library/Media - Specialists (Certified)",="Certified",6.0
="New Beginnings Inc Family Academy District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",5.0
,="Counselors  Social Workers  and School Psychologists",="Certified",2.0
,="General Education - Teachers and Instructors",="Certified",31.5
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",22.8
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",3.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",19.9
,="Instructional Specialists Who Support Teachers",="Certified",1.2
="New Britain School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",39.7
,="Counselors  Social Workers  and School Psychologists",="Certified",53.7
,="General Education - Teachers and Instructors",="Certified",573.4
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",83.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",122.0
,="Special Education - Teachers and Instructors",="Certified",103.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",94.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",183.5
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",7.0
,="Instructional Specialists Who Support Teachers",="Certified",25.0
,="Library/Media - Specialists (Certified)",="Certified",8.0
="New Canaan School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",18.3
,="Counselors  Social Workers  and School Psychologists",="Certified",29.1
,="General Education - Teachers and Instructors",="Certified",299.7
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",30.3
,="Library/Media - Support Staff",="Non-Certified",4.7
,="School Nurses",="Non-Certified",8.0
,="Special Education - Teachers and Instructors",="Certified",39.2
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",81.6
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",227.1
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",9.0
,="Instructional Specialists Who Support Teachers",="Certified",24.9
,="Library/Media - Specialists (Certified)",="Certified",6.6
="New Fairfield School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",13.2
,="Counselors  Social Workers  and School Psychologists",="Certified",15.8
,="General Education - Teachers and Instructors",="Certified",167.9
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",4.0
,="Special Education - Teachers and Instructors",="Certified",22.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",57.7
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",101.2
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",5.2
,="Instructional Specialists Who Support Teachers",="Certified",7.0
,="Library/Media - Specialists (Certified)",="Certified",3.6
="New Hartford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.0
,="Counselors  Social Workers  and School Psychologists",="Certified",2.0
,="General Education - Teachers and Instructors",="Certified",31.2
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",3.5
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",3.0
,="Special Education - Teachers and Instructors",="Certified",4.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",12.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",36.6
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Instructional Specialists Who Support Teachers",="Certified",1.6
,="Library/Media - Specialists (Certified)",="Certified",1.0
="New Haven School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",113.0
,="Counselors  Social Workers  and School Psychologists",="Certified",123.8
,="General Education - Teachers and Instructors",="Certified",1405.1
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",242.6
,="Library/Media - Support Staff",="Non-Certified",2.0
,="School Nurses",="Non-Certified",39.0
,="Special Education - Teachers and Instructors",="Certified",208.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",132.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",784.7
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",29.0
,="Instructional Specialists Who Support Teachers",="Certified",127.0
,="Library/Media - Specialists (Certified)",="Certified",29.0
="New London School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",21.0
,="Counselors  Social Workers  and School Psychologists",="Certified",18.8
,="General Education - Teachers and Instructors",="Certified",197.2
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",25.0
,="Library/Media - Support Staff",="Non-Certified",3.0
,="School Nurses",="Non-Certified",12.5
,="Special Education - Teachers and Instructors",="Certified",42.4
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",33.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",182.5
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",9.2
,="Instructional Specialists Who Support Teachers",="Certified",12.5
="New Milford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",18.8
,="Counselors  Social Workers  and School Psychologists",="Certified",24.5
,="General Education - Teachers and Instructors",="Certified",276.7
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",16.5
,="Library/Media - Support Staff",="Non-Certified",5.0
,="School Nurses",="Non-Certified",8.0
,="Special Education - Teachers and Instructors",="Certified",50.2
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",95.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",240.6
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.6
,="Instructional Specialists Who Support Teachers",="Certified",15.0
,="Library/Media - Specialists (Certified)",="Certified",5.0
="Newington School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",22.0
,="Counselors  Social Workers  and School Psychologists",="Certified",25.0
,="General Education - Teachers and Instructors",="Certified",268.9
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",24.0
,="Library/Media - Support Staff",="Non-Certified",3.0
,="School Nurses",="Non-Certified",10.0
,="Special Education - Teachers and Instructors",="Certified",33.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",107.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",149.9
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",7.0
,="Instructional Specialists Who Support Teachers",="Certified",17.2
,="Library/Media - Specialists (Certified)",="Certified",8.0
="Newtown School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",21.2
,="Counselors  Social Workers  and School Psychologists",="Certified",32.7
,="General Education - Teachers and Instructors",="Certified",315.3
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",39.3
,="Library/Media - Support Staff",="Non-Certified",4.8
,="School Nurses",="Non-Certified",11.2
,="Special Education - Teachers and Instructors",="Certified",35.9
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",78.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",258.3
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",7.0
,="Instructional Specialists Who Support Teachers",="Certified",17.2
,="Library/Media - Specialists (Certified)",="Certified",8.0
="Norfolk School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="General Education - Teachers and Instructors",="Certified",9.4
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.6
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",1.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",3.7
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",7.8
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.4
,="Instructional Specialists Who Support Teachers",="Certified",1.0
,="Library/Media - Specialists (Certified)",="Certified",0.5
="North Branford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",8.7
,="Counselors  Social Workers  and School Psychologists",="Certified",13.0
,="General Education - Teachers and Instructors",="Certified",124.1
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",32.6
,="Library/Media - Support Staff",="Non-Certified",4.0
,="School Nurses",="Non-Certified",4.0
,="Special Education - Teachers and Instructors",="Certified",24.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",43.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",74.6
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",5.0
,="Instructional Specialists Who Support Teachers",="Certified",5.6
,="Library/Media - Specialists (Certified)",="Certified",3.0
="North Canaan School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.5
,="Counselors  Social Workers  and School Psychologists",="Certified",1.0
,="General Education - Teachers and Instructors",="Certified",27.7
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.1
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",0.9
,="Special Education - Teachers and Instructors",="Certified",5.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",6.9
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",9.0
,="Instructional Specialists Who Support Teachers",="Certified",1.0
,="Library/Media - Specialists (Certified)",="Certified",1.0
="North Haven School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",18.8
,="Counselors  Social Workers  and School Psychologists",="Certified",19.2
,="General Education - Teachers and Instructors",="Certified",225.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",15.0
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",5.0
,="Special Education - Teachers and Instructors",="Certified",31.6
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",53.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",105.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.0
,="Instructional Specialists Who Support Teachers",="Certified",9.8
,="Library/Media - Specialists (Certified)",="Certified",7.0
="North Stonington School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",3.4
,="Counselors  Social Workers  and School Psychologists",="Certified",5.0
,="General Education - Teachers and Instructors",="Certified",65.5
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.5
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",2.0
,="Special Education - Teachers and Instructors",="Certified",9.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",13.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",44.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Instructional Specialists Who Support Teachers",="Certified",3.2
,="Library/Media - Specialists (Certified)",="Certified",2.0
="Norwalk School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",42.9
,="Counselors  Social Workers  and School Psychologists",="Certified",58.7
,="General Education - Teachers and Instructors",="Certified",703.4
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",108.1
,="Library/Media - Support Staff",="Non-Certified",15.6
,="School Nurses",="Non-Certified",22.5
,="Special Education - Teachers and Instructors",="Certified",84.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",921.9
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",376.1
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",14.1
,="Instructional Specialists Who Support Teachers",="Certified",20.0
,="Library/Media - Specialists (Certified)",="Certified",2.0
="Norwich Free Academy District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",18.6
,="Counselors  Social Workers  and School Psychologists",="Certified",20.4
,="General Education - Teachers and Instructors",="Certified",139.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",11.9
,="Library/Media - Support Staff",="Non-Certified",3.0
,="School Nurses",="Non-Certified",4.5
,="Special Education - Teachers and Instructors",="Certified",24.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",11.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",94.8
,="Instructional Specialists Who Support Teachers",="Certified",0.3
,="Library/Media - Specialists (Certified)",="Certified",2.0
="Norwich School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",14.6
,="Counselors  Social Workers  and School Psychologists",="Certified",23.0
,="General Education - Teachers and Instructors",="Certified",201.1
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",76.4
,="Library/Media - Support Staff",="Non-Certified",2.0
,="School Nurses",="Non-Certified",14.2
,="Special Education - Teachers and Instructors",="Certified",42.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",73.2
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",220.1
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.4
,="Instructional Specialists Who Support Teachers",="Certified",23.0
,="Library/Media - Specialists (Certified)",="Certified",3.0
="Odyssey Community School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.0
,="General Education - Teachers and Instructors",="Certified",27.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",10.5
,="Library/Media - Support Staff",="Non-Certified",0.5
,="School Nurses",="Non-Certified",1.3
,="Special Education - Teachers and Instructors",="Certified",3.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",7.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",6.3
="Old Saybrook School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",5.4
,="Counselors  Social Workers  and School Psychologists",="Certified",9.7
,="General Education - Teachers and Instructors",="Certified",113.4
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",13.0
,="Library/Media - Support Staff",="Non-Certified",3.0
,="School Nurses",="Non-Certified",5.0
,="Special Education - Teachers and Instructors",="Certified",22.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",50.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",58.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.0
,="Instructional Specialists Who Support Teachers",="Certified",4.0
,="Library/Media - Specialists (Certified)",="Certified",3.0
="Orange School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",4.0
,="Counselors  Social Workers  and School Psychologists",="Certified",5.0
,="General Education - Teachers and Instructors",="Certified",86.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",14.9
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",4.0
,="Special Education - Teachers and Instructors",="Certified",11.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",26.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",72.2
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",1.5
,="Instructional Specialists Who Support Teachers",="Certified",9.8
,="Library/Media - Specialists (Certified)",="Certified",3.0
="Oxford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",8.1
,="Counselors  Social Workers  and School Psychologists",="Certified",10.6
,="General Education - Teachers and Instructors",="Certified",113.6
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",16.6
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",4.1
,="Special Education - Teachers and Instructors",="Certified",19.6
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",31.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",79.1
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Instructional Specialists Who Support Teachers",="Certified",4.8
,="Library/Media - Specialists (Certified)",="Certified",4.0
="Park City Prep Charter School District",="General Education - Teachers and Instructors",="Certified",19.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",0.5
,="Special Education - Teachers and Instructors",="Certified",2.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.6
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",8.0
="Path Academy District",="General Education - Teachers and Instructors",="Certified",5.0
,="Special Education - Teachers and Instructors",="Certified",1.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",1.0
="Plainfield School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",8.0
,="Counselors  Social Workers  and School Psychologists",="Certified",16.5
,="General Education - Teachers and Instructors",="Certified",141.6
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",22.0
,="Library/Media - Support Staff",="Non-Certified",5.0
,="School Nurses",="Non-Certified",6.0
,="Special Education - Teachers and Instructors",="Certified",31.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",66.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",116.8
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",5.0
,="Instructional Specialists Who Support Teachers",="Certified",3.0
,="Library/Media - Specialists (Certified)",="Certified",1.0
="Plainville School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",9.0
,="Counselors  Social Workers  and School Psychologists",="Certified",13.2
,="General Education - Teachers and Instructors",="Certified",160.5
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",41.6
,="Library/Media - Support Staff",="Non-Certified",3.0
,="School Nurses",="Non-Certified",5.0
,="Special Education - Teachers and Instructors",="Certified",32.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",57.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",140.6
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",8.0
,="Instructional Specialists Who Support Teachers",="Certified",13.6
,="Library/Media - Specialists (Certified)",="Certified",5.0
="Plymouth School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",6.0
,="Counselors  Social Workers  and School Psychologists",="Certified",10.0
