"FTE Staffing Report for 2013-14"

"District","Assignment Category","Educator Type","FTE Count"
,="Instructional Specialists Who Support Teachers",="Certified",3.5
="Ledyard School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",11.7
,="Counselors  Social Workers  and School Psychologists",="Certified",14.8
,="General Education - Teachers and Instructors",="Certified",164.3
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",27.1
,="Library/Media - Support Staff",="Non-Certified",3.5
,="School Nurses",="Non-Certified",7.0
,="Special Education - Teachers and Instructors",="Certified",25.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",43.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",111.5
,="Library/Media - Specialists (Certified)",="Certified",3.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Instructional Specialists Who Support Teachers",="Certified",7.4
="Lisbon School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.0
,="Counselors  Social Workers  and School Psychologists",="Certified",1.8
,="General Education - Teachers and Instructors",="Certified",29.1
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.3
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",6.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",30.6
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",2.4
,="Instructional Specialists Who Support Teachers",="Certified",1.7
="Litchfield School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",4.2
,="Counselors  Social Workers  and School Psychologists",="Certified",9.0
,="General Education - Teachers and Instructors",="Certified",87.2
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",3.0
,="Special Education - Teachers and Instructors",="Certified",10.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",22.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",48.4
,="Library/Media - Specialists (Certified)",="Certified",4.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Instructional Specialists Who Support Teachers",="Certified",2.0
="Madison School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",18.4
,="Counselors  Social Workers  and School Psychologists",="Certified",16.5
,="General Education - Teachers and Instructors",="Certified",221.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",42.8
,="Library/Media - Support Staff",="Non-Certified",7.0
,="School Nurses",="Non-Certified",6.0
,="Special Education - Teachers and Instructors",="Certified",35.2
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",66.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",153.3
,="Library/Media - Specialists (Certified)",="Certified",5.6
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Instructional Specialists Who Support Teachers",="Certified",11.8
="Manchester School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",26.2
,="Counselors  Social Workers  and School Psychologists",="Certified",51.2
,="General Education - Teachers and Instructors",="Certified",450.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",81.8
,="Library/Media - Support Staff",="Non-Certified",9.1
,="School Nurses",="Non-Certified",18.4
,="Special Education - Teachers and Instructors",="Certified",65.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",108.8
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",366.5
,="Library/Media - Specialists (Certified)",="Certified",12.9
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",8.6
,="Instructional Specialists Who Support Teachers",="Certified",39.6
="Mansfield School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",5.0
,="Counselors  Social Workers  and School Psychologists",="Certified",6.0
,="General Education - Teachers and Instructors",="Certified",99.4
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",26.5
,="Library/Media - Support Staff",="Non-Certified",6.1
,="School Nurses",="Non-Certified",4.0
,="Special Education - Teachers and Instructors",="Certified",14.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",33.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",65.1
,="Library/Media - Specialists (Certified)",="Certified",1.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.3
,="Instructional Specialists Who Support Teachers",="Certified",7.5
="Marlborough School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.0
,="Counselors  Social Workers  and School Psychologists",="Certified",2.0
,="General Education - Teachers and Instructors",="Certified",34.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.5
,="Library/Media - Support Staff",="Non-Certified",0.5
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",4.6
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",10.4
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",25.0
,="Library/Media - Specialists (Certified)",="Certified",1.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.5
,="Instructional Specialists Who Support Teachers",="Certified",3.5
="Meriden School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",24.0
,="Counselors  Social Workers  and School Psychologists",="Certified",42.6
,="General Education - Teachers and Instructors",="Certified",477.6
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",47.0
,="Library/Media - Support Staff",="Non-Certified",2.0
,="School Nurses",="Non-Certified",13.0
,="Special Education - Teachers and Instructors",="Certified",90.4
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",124.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",335.5
,="Library/Media - Specialists (Certified)",="Certified",4.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",18.0
,="Instructional Specialists Who Support Teachers",="Certified",22.6
="Middletown School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",19.5
,="Counselors  Social Workers  and School Psychologists",="Certified",28.0
,="General Education - Teachers and Instructors",="Certified",300.5
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",44.7
,="Library/Media - Support Staff",="Non-Certified",5.0
,="School Nurses",="Non-Certified",19.9
,="Special Education - Teachers and Instructors",="Certified",47.4
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",113.7
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",214.4
,="Library/Media - Specialists (Certified)",="Certified",2.3
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",8.7
,="Instructional Specialists Who Support Teachers",="Certified",21.0
="Milford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",24.0
,="Counselors  Social Workers  and School Psychologists",="Certified",39.5
,="General Education - Teachers and Instructors",="Certified",440.3
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",17.5
,="Library/Media - Support Staff",="Non-Certified",1.4
,="School Nurses",="Non-Certified",16.5
,="Special Education - Teachers and Instructors",="Certified",87.9
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",155.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",295.1
,="Library/Media - Specialists (Certified)",="Certified",13.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",14.5
,="Instructional Specialists Who Support Teachers",="Certified",43.1
="Monroe School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",17.0
,="Counselors  Social Workers  and School Psychologists",="Certified",17.2
,="General Education - Teachers and Instructors",="Certified",205.9
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",27.8
,="Library/Media - Support Staff",="Non-Certified",2.0
,="School Nurses",="Non-Certified",7.0
,="Special Education - Teachers and Instructors",="Certified",32.3
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",65.4
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",161.6
,="Library/Media - Specialists (Certified)",="Certified",3.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",6.0
,="Instructional Specialists Who Support Teachers",="Certified",11.6
="Montville School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",14.6
,="Counselors  Social Workers  and School Psychologists",="Certified",12.3
,="General Education - Teachers and Instructors",="Certified",175.2
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",21.7
,="Library/Media - Support Staff",="Non-Certified",4.6
,="School Nurses",="Non-Certified",7.7
,="Special Education - Teachers and Instructors",="Certified",34.2
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",48.1
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",125.4
,="Library/Media - Specialists (Certified)",="Certified",5.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.0
,="Instructional Specialists Who Support Teachers",="Certified",5.9
="Naugatuck School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",16.6
,="Counselors  Social Workers  and School Psychologists",="Certified",30.6
,="General Education - Teachers and Instructors",="Certified",253.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",32.0
,="Library/Media - Support Staff",="Non-Certified",2.5
,="School Nurses",="Non-Certified",13.0
,="Special Education - Teachers and Instructors",="Certified",40.8
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",57.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",166.5
,="Library/Media - Specialists (Certified)",="Certified",6.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.0
,="Instructional Specialists Who Support Teachers",="Certified",15.5
="New Beginnings Inc Family Academy District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",3.0
,="Counselors  Social Workers  and School Psychologists",="Certified",2.0
,="General Education - Teachers and Instructors",="Certified",36.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",11.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",2.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",12.0
,="Library/Media - Specialists (Certified)",="Certified",1.0
="New Britain School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",34.8
,="Counselors  Social Workers  and School Psychologists",="Certified",58.5
,="General Education - Teachers and Instructors",="Certified",564.1
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",82.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",23.0
,="Special Education - Teachers and Instructors",="Certified",104.7
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",94.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",233.0
,="Library/Media - Specialists (Certified)",="Certified",14.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",11.0
,="Instructional Specialists Who Support Teachers",="Certified",18.5
="New Canaan School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",18.1
,="Counselors  Social Workers  and School Psychologists",="Certified",28.7
,="General Education - Teachers and Instructors",="Certified",298.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",32.3
,="Library/Media - Support Staff",="Non-Certified",4.6
,="School Nurses",="Non-Certified",8.0
,="Special Education - Teachers and Instructors",="Certified",35.7
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",72.6
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",222.1
,="Library/Media - Specialists (Certified)",="Certified",6.6
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",8.7
,="Instructional Specialists Who Support Teachers",="Certified",23.3
="New Fairfield School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",12.6
,="Counselors  Social Workers  and School Psychologists",="Certified",15.6
,="General Education - Teachers and Instructors",="Certified",171.7
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",17.0
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",4.0
,="Special Education - Teachers and Instructors",="Certified",25.2
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",44.4
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",98.3
,="Library/Media - Specialists (Certified)",="Certified",3.6
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",5.2
,="Instructional Specialists Who Support Teachers",="Certified",6.0
="New Hartford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",3.0
,="Counselors  Social Workers  and School Psychologists",="Certified",2.0
,="General Education - Teachers and Instructors",="Certified",33.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.1
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",3.0
,="Special Education - Teachers and Instructors",="Certified",6.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",12.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",37.7
,="Library/Media - Specialists (Certified)",="Certified",1.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",2.0
,="Instructional Specialists Who Support Teachers",="Certified",2.4
="New Haven School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",93.0
,="Counselors  Social Workers  and School Psychologists",="Certified",118.1
,="General Education - Teachers and Instructors",="Certified",1416.5
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",962.0
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",33.5
,="Special Education - Teachers and Instructors",="Certified",210.2
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",128.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",954.1
,="Library/Media - Specialists (Certified)",="Certified",33.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",33.0
,="Instructional Specialists Who Support Teachers",="Certified",71.0
="New London School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",16.4
,="Counselors  Social Workers  and School Psychologists",="Certified",17.4
,="General Education - Teachers and Instructors",="Certified",179.2
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",14.8
,="Library/Media - Support Staff",="Non-Certified",2.0
,="School Nurses",="Non-Certified",4.0
,="Special Education - Teachers and Instructors",="Certified",37.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",27.2
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",157.6
,="Library/Media - Specialists (Certified)",="Certified",1.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",6.3
,="Instructional Specialists Who Support Teachers",="Certified",10.9
="New Milford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",20.5
,="Counselors  Social Workers  and School Psychologists",="Certified",22.5
,="General Education - Teachers and Instructors",="Certified",267.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",20.4
,="Library/Media - Support Staff",="Non-Certified",5.0
,="School Nurses",="Non-Certified",8.0
,="Special Education - Teachers and Instructors",="Certified",48.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",99.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",240.8
,="Library/Media - Specialists (Certified)",="Certified",6.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Instructional Specialists Who Support Teachers",="Certified",17.8
="Newington School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",19.8
,="Counselors  Social Workers  and School Psychologists",="Certified",24.4
,="General Education - Teachers and Instructors",="Certified",269.5
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",28.0
,="Library/Media - Support Staff",="Non-Certified",3.0
,="School Nurses",="Non-Certified",9.0
,="Special Education - Teachers and Instructors",="Certified",32.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",105.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",141.6
,="Library/Media - Specialists (Certified)",="Certified",7.8
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",7.0
,="Instructional Specialists Who Support Teachers",="Certified",18.2
="Newtown School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",18.4
,="Counselors  Social Workers  and School Psychologists",="Certified",36.2
,="General Education - Teachers and Instructors",="Certified",343.5
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",36.8
,="Library/Media - Support Staff",="Non-Certified",4.9
,="School Nurses",="Non-Certified",10.0
,="Special Education - Teachers and Instructors",="Certified",36.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",78.7
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",260.5
,="Library/Media - Specialists (Certified)",="Certified",8.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",6.7
,="Instructional Specialists Who Support Teachers",="Certified",22.1
="Norfolk School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",0.7
,="General Education - Teachers and Instructors",="Certified",8.3
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",3.2
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",2.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",2.1
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",7.7
,="Library/Media - Specialists (Certified)",="Certified",0.5
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.4
,="Instructional Specialists Who Support Teachers",="Certified",1.4
="North Branford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",8.9
,="Counselors  Social Workers  and School Psychologists",="Certified",12.1
,="General Education - Teachers and Instructors",="Certified",134.3
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",22.0
,="Library/Media - Support Staff",="Non-Certified",4.0
,="School Nurses",="Non-Certified",4.0
,="Special Education - Teachers and Instructors",="Certified",26.8
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",41.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",70.7
,="Library/Media - Specialists (Certified)",="Certified",3.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.0
,="Instructional Specialists Who Support Teachers",="Certified",5.3
="North Canaan School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",1.0
,="General Education - Teachers and Instructors",="Certified",28.7
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.1
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",0.9
,="Special Education - Teachers and Instructors",="Certified",4.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",8.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",9.0
,="Library/Media - Specialists (Certified)",="Certified",1.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.5
,="Instructional Specialists Who Support Teachers",="Certified",1.0
="North Haven School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",17.0
,="Counselors  Social Workers  and School Psychologists",="Certified",18.6
,="General Education - Teachers and Instructors",="Certified",233.4
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",17.0
,="Library/Media - Support Staff",="Non-Certified",2.0
,="School Nurses",="Non-Certified",6.0
,="Special Education - Teachers and Instructors",="Certified",25.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",47.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",109.5
,="Library/Media - Specialists (Certified)",="Certified",7.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.0
,="Instructional Specialists Who Support Teachers",="Certified",10.6
="North Stonington School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",3.0
,="Counselors  Social Workers  and School Psychologists",="Certified",5.0
,="General Education - Teachers and Instructors",="Certified",64.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.5
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",2.0
,="Special Education - Teachers and Instructors",="Certified",9.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",13.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",46.4
,="Library/Media - Specialists (Certified)",="Certified",2.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Instructional Specialists Who Support Teachers",="Certified",2.0
="Norwalk School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",39.0
,="Counselors  Social Workers  and School Psychologists",="Certified",55.8
,="General Education - Teachers and Instructors",="Certified",704.7
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",112.3
,="Library/Media - Support Staff",="Non-Certified",13.5
,="School Nurses",="Non-Certified",19.0
,="Special Education - Teachers and Instructors",="Certified",87.3
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",116.1
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",321.6
,="Library/Media - Specialists (Certified)",="Certified",3.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",16.0
,="Instructional Specialists Who Support Teachers",="Certified",24.0
="Norwich Free Academy District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",9.5
,="Counselors  Social Workers  and School Psychologists",="Certified",18.0
,="General Education - Teachers and Instructors",="Certified",140.9
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",10.0
,="Library/Media - Support Staff",="Non-Certified",3.0
,="School Nurses",="Non-Certified",4.5
,="Special Education - Teachers and Instructors",="Certified",22.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",87.6
,="Library/Media - Specialists (Certified)",="Certified",2.0
,="Instructional Specialists Who Support Teachers",="Certified",0.8
="Norwich School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",16.0
,="Counselors  Social Workers  and School Psychologists",="Certified",21.0
,="General Education - Teachers and Instructors",="Certified",199.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",72.3
,="Library/Media - Support Staff",="Non-Certified",2.0
,="School Nurses",="Non-Certified",13.3
,="Special Education - Teachers and Instructors",="Certified",42.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",63.4
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",221.5
,="Library/Media - Specialists (Certified)",="Certified",4.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.0
,="Instructional Specialists Who Support Teachers",="Certified",15.0
="Odyssey Community School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.0
,="General Education - Teachers and Instructors",="Certified",25.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",8.0
,="Library/Media - Support Staff",="Non-Certified",0.6
,="School Nurses",="Non-Certified",1.3
,="Special Education - Teachers and Instructors",="Certified",4.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",3.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",5.8
="Office of Early Childhood (OEC)",="Special Education - Teachers and Instructors",="Certified",10.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",2.0
,="Instructional Specialists Who Support Teachers",="Certified",2.0
="Old Saybrook School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",5.4
,="Counselors  Social Workers  and School Psychologists",="Certified",8.7
,="General Education - Teachers and Instructors",="Certified",110.9
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",13.0
,="Library/Media - Support Staff",="Non-Certified",3.0
,="School Nurses",="Non-Certified",5.0
,="Special Education - Teachers and Instructors",="Certified",24.6
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",53.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",62.0
,="Library/Media - Specialists (Certified)",="Certified",3.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.0
,="Instructional Specialists Who Support Teachers",="Certified",5.0
="Orange School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",3.5
,="Counselors  Social Workers  and School Psychologists",="Certified",4.5
,="General Education - Teachers and Instructors",="Certified",82.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",12.1
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",4.0
,="Special Education - Teachers and Instructors",="Certified",10.8
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",33.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",70.5
,="Library/Media - Specialists (Certified)",="Certified",3.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",1.5
,="Instructional Specialists Who Support Teachers",="Certified",9.8
="Oxford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",7.2
,="Counselors  Social Workers  and School Psychologists",="Certified",9.8
,="General Education - Teachers and Instructors",="Certified",121.3
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",17.9
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",4.0
,="Special Education - Teachers and Instructors",="Certified",20.8
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",39.8
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",79.3
,="Library/Media - Specialists (Certified)",="Certified",4.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Instructional Specialists Who Support Teachers",="Certified",3.8
="Park City Prep Charter School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.0
,="Counselors  Social Workers  and School Psychologists",="Certified",1.3
,="General Education - Teachers and Instructors",="Certified",15.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",1.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",6.0
="Plainfield School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",8.0
,="Counselors  Social Workers  and School Psychologists",="Certified",16.5
,="General Education - Teachers and Instructors",="Certified",142.5
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",18.8
,="Library/Media - Support Staff",="Non-Certified",5.0
,="School Nurses",="Non-Certified",6.0
,="Special Education - Teachers and Instructors",="Certified",32.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",62.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",122.3
,="Library/Media - Specialists (Certified)",="Certified",1.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",5.0
,="Instructional Specialists Who Support Teachers",="Certified",3.0
="Plainville School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",9.5
,="Counselors  Social Workers  and School Psychologists",="Certified",14.2
,="General Education - Teachers and Instructors",="Certified",177.4
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",29.8
,="Library/Media - Support Staff",="Non-Certified",2.0
,="School Nurses",="Non-Certified",5.0
,="Special Education - Teachers and Instructors",="Certified",32.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",62.7
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",120.4
,="Library/Media - Specialists (Certified)",="Certified",5.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",5.0
,="Instructional Specialists Who Support Teachers",="Certified",5.6
="Plymouth School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",7.0
,="Counselors  Social Workers  and School Psychologists",="Certified",8.0
,="General Education - Teachers and Instructors",="Certified",113.7
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",15.4
,="Library/Media - Support Staff",="Non-Certified",4.0
,="School Nurses",="Non-Certified",4.0
,="Special Education - Teachers and Instructors",="Certified",18.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",25.5
