"FTE Staffing Report for 2006-07"

"District","Assignment Category","Educator Type","FTE Count"
,="Instructional Specialists Who Support Teachers",="Certified",9.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",2.0
,="Special Education - Teachers and Instructors",="Certified",8.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",23.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",51.4
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Library/Media - Specialists (Certified)",="Certified",4.0
,="Counselors  Social Workers  and School Psychologists",="Certified",6.4
="Madison School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",20.0
,="General Education - Teachers and Instructors",="Certified",243.4
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",42.0
,="Instructional Specialists Who Support Teachers",="Certified",5.0
,="Library/Media - Support Staff",="Non-Certified",5.0
,="School Nurses",="Non-Certified",6.0
,="Special Education - Teachers and Instructors",="Certified",32.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",38.1
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",140.8
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Library/Media - Specialists (Certified)",="Certified",5.7
,="Counselors  Social Workers  and School Psychologists",="Certified",15.6
="Manchester School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",24.6
,="General Education - Teachers and Instructors",="Certified",461.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",52.2
,="Instructional Specialists Who Support Teachers",="Certified",34.0
,="Library/Media - Support Staff",="Non-Certified",10.1
,="School Nurses",="Non-Certified",16.2
,="Special Education - Teachers and Instructors",="Certified",67.2
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",122.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",289.8
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",12.0
,="Library/Media - Specialists (Certified)",="Certified",9.0
,="Counselors  Social Workers  and School Psychologists",="Certified",44.3
="Mansfield School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",5.0
,="General Education - Teachers and Instructors",="Certified",103.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",28.7
,="Instructional Specialists Who Support Teachers",="Certified",7.0
,="Library/Media - Support Staff",="Non-Certified",6.0
,="School Nurses",="Non-Certified",4.0
,="Special Education - Teachers and Instructors",="Certified",17.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",38.8
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",63.1
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.4
,="Library/Media - Specialists (Certified)",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",5.0
="Marlborough School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.0
,="General Education - Teachers and Instructors",="Certified",41.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",13.8
,="Instructional Specialists Who Support Teachers",="Certified",3.5
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",5.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",23.4
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",1.0
,="Library/Media - Specialists (Certified)",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",2.6
="Meriden School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",23.3
,="General Education - Teachers and Instructors",="Certified",527.4
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",44.5
,="Instructional Specialists Who Support Teachers",="Certified",17.0
,="Library/Media - Support Staff",="Non-Certified",3.3
,="School Nurses",="Non-Certified",12.0
,="Special Education - Teachers and Instructors",="Certified",92.2
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",127.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",342.9
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",15.0
,="Library/Media - Specialists (Certified)",="Certified",9.0
,="Counselors  Social Workers  and School Psychologists",="Certified",37.6
="Middletown School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",19.2
,="General Education - Teachers and Instructors",="Certified",331.9
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",12.1
,="Instructional Specialists Who Support Teachers",="Certified",17.0
,="Library/Media - Support Staff",="Non-Certified",9.0
,="School Nurses",="Non-Certified",15.5
,="Special Education - Teachers and Instructors",="Certified",45.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",113.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",223.9
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",7.0
,="Library/Media - Specialists (Certified)",="Certified",3.0
,="Counselors  Social Workers  and School Psychologists",="Certified",25.1
="Milford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",22.7
,="General Education - Teachers and Instructors",="Certified",504.9
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",20.8
,="Instructional Specialists Who Support Teachers",="Certified",28.4
,="Library/Media - Support Staff",="Non-Certified",9.0
,="School Nurses",="Non-Certified",18.0
,="Special Education - Teachers and Instructors",="Certified",89.2
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",179.4
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",213.8
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",10.0
,="Library/Media - Specialists (Certified)",="Certified",14.2
,="Counselors  Social Workers  and School Psychologists",="Certified",38.9
="Monroe School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",14.3
,="General Education - Teachers and Instructors",="Certified",245.5
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",17.3
,="Instructional Specialists Who Support Teachers",="Certified",9.3
,="Library/Media - Support Staff",="Non-Certified",7.0
,="School Nurses",="Non-Certified",7.0
,="Special Education - Teachers and Instructors",="Certified",34.8
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",57.7
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",158.1
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.0
,="Library/Media - Specialists (Certified)",="Certified",3.0
,="Counselors  Social Workers  and School Psychologists",="Certified",18.9
="Montville School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",14.4
,="General Education - Teachers and Instructors",="Certified",190.6
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",33.0
,="Instructional Specialists Who Support Teachers",="Certified",6.8
,="Library/Media - Support Staff",="Non-Certified",5.7
,="School Nurses",="Non-Certified",6.5
,="Special Education - Teachers and Instructors",="Certified",35.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",43.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",135.6
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Library/Media - Specialists (Certified)",="Certified",5.0
,="Counselors  Social Workers  and School Psychologists",="Certified",12.3
="Naugatuck School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",21.5
,="General Education - Teachers and Instructors",="Certified",290.9
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",27.0
,="Instructional Specialists Who Support Teachers",="Certified",11.0
,="Library/Media - Support Staff",="Non-Certified",4.5
,="School Nurses",="Non-Certified",16.0
,="Special Education - Teachers and Instructors",="Certified",41.9
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",61.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",120.1
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",5.0
,="Library/Media - Specialists (Certified)",="Certified",6.8
,="Counselors  Social Workers  and School Psychologists",="Certified",28.6
="New Beginnings Inc Family Academy District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",4.0
,="General Education - Teachers and Instructors",="Certified",21.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",3.8
="New Britain School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",22.5
,="General Education - Teachers and Instructors",="Certified",606.7
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",139.0
,="Instructional Specialists Who Support Teachers",="Certified",22.2
,="Library/Media - Support Staff",="Non-Certified",3.0
,="School Nurses",="Non-Certified",23.0
,="Special Education - Teachers and Instructors",="Certified",130.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",110.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",225.6
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",15.5
,="Library/Media - Specialists (Certified)",="Certified",12.0
,="Counselors  Social Workers  and School Psychologists",="Certified",58.5
="New Canaan School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",16.7
,="General Education - Teachers and Instructors",="Certified",293.3
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",52.1
,="Instructional Specialists Who Support Teachers",="Certified",13.8
,="Library/Media - Support Staff",="Non-Certified",2.6
,="School Nurses",="Non-Certified",8.0
,="Special Education - Teachers and Instructors",="Certified",31.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",57.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",181.1
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",9.0
,="Library/Media - Specialists (Certified)",="Certified",7.0
,="Counselors  Social Workers  and School Psychologists",="Certified",26.2
="New Fairfield School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",12.1
,="General Education - Teachers and Instructors",="Certified",184.6
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",31.0
,="Instructional Specialists Who Support Teachers",="Certified",6.4
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",4.0
,="Special Education - Teachers and Instructors",="Certified",29.8
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",45.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",109.6
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.9
,="Library/Media - Specialists (Certified)",="Certified",4.0
,="Counselors  Social Workers  and School Psychologists",="Certified",15.6
="New Hartford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",3.0
,="General Education - Teachers and Instructors",="Certified",39.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",6.8
,="Instructional Specialists Who Support Teachers",="Certified",2.4
,="Library/Media - Support Staff",="Non-Certified",1.5
,="School Nurses",="Non-Certified",3.6
,="Special Education - Teachers and Instructors",="Certified",4.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",11.1
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",26.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",2.0
,="Library/Media - Specialists (Certified)",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",2.0
="New Haven School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",91.8
,="General Education - Teachers and Instructors",="Certified",1258.5
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",232.0
,="Instructional Specialists Who Support Teachers",="Certified",80.0
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",29.0
,="Special Education - Teachers and Instructors",="Certified",200.3
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",142.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",944.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",37.0
,="Library/Media - Specialists (Certified)",="Certified",39.0
,="Counselors  Social Workers  and School Psychologists",="Certified",96.2
="New London School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",13.8
,="General Education - Teachers and Instructors",="Certified",180.2
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",29.5
,="Instructional Specialists Who Support Teachers",="Certified",10.2
,="Library/Media - Support Staff",="Non-Certified",4.0
,="School Nurses",="Non-Certified",6.0
,="Special Education - Teachers and Instructors",="Certified",45.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",33.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",106.8
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",8.0
,="Library/Media - Specialists (Certified)",="Certified",2.0
,="Counselors  Social Workers  and School Psychologists",="Certified",18.3
="New Milford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",17.4
,="General Education - Teachers and Instructors",="Certified",291.1
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",35.5
,="Instructional Specialists Who Support Teachers",="Certified",10.1
,="Library/Media - Support Staff",="Non-Certified",5.0
,="School Nurses",="Non-Certified",8.0
,="Special Education - Teachers and Instructors",="Certified",46.6
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",88.1
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",229.3
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",5.0
,="Library/Media - Specialists (Certified)",="Certified",6.0
,="Counselors  Social Workers  and School Psychologists",="Certified",22.0
="Newington School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",17.2
,="General Education - Teachers and Instructors",="Certified",288.4
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",18.0
,="Instructional Specialists Who Support Teachers",="Certified",14.0
,="Library/Media - Support Staff",="Non-Certified",3.0
,="School Nurses",="Non-Certified",6.7
,="Special Education - Teachers and Instructors",="Certified",28.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",92.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",131.3
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",6.0
,="Library/Media - Specialists (Certified)",="Certified",8.0
,="Counselors  Social Workers  and School Psychologists",="Certified",18.2
="Newtown School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",17.4
,="General Education - Teachers and Instructors",="Certified",340.1
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",58.2
,="Instructional Specialists Who Support Teachers",="Certified",20.4
,="Library/Media - Support Staff",="Non-Certified",5.2
,="School Nurses",="Non-Certified",12.3
,="Special Education - Teachers and Instructors",="Certified",32.3
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",79.9
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",209.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",5.7
,="Library/Media - Specialists (Certified)",="Certified",7.0
,="Counselors  Social Workers  and School Psychologists",="Certified",21.1
="Norfolk School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="General Education - Teachers and Instructors",="Certified",11.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0
,="Instructional Specialists Who Support Teachers",="Certified",1.1
,="Library/Media - Support Staff",="Non-Certified",0.7
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",1.3
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.3
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",8.7
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.4
,="Library/Media - Specialists (Certified)",="Certified",0.6
,="Counselors  Social Workers  and School Psychologists",="Certified",0.6
="North Branford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",10.7
,="General Education - Teachers and Instructors",="Certified",140.2
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",18.0
,="Instructional Specialists Who Support Teachers",="Certified",7.0
,="Library/Media - Support Staff",="Non-Certified",5.0
,="School Nurses",="Non-Certified",5.0
,="Special Education - Teachers and Instructors",="Certified",19.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",40.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",106.8
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.0
,="Library/Media - Specialists (Certified)",="Certified",2.0
,="Counselors  Social Workers  and School Psychologists",="Certified",13.2
="North Canaan School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="General Education - Teachers and Instructors",="Certified",31.6
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",7.1
,="Instructional Specialists Who Support Teachers",="Certified",1.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",0.9
,="Special Education - Teachers and Instructors",="Certified",4.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",4.2
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",8.6
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.5
,="Counselors  Social Workers  and School Psychologists",="Certified",1.0
="North Haven School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",13.4
,="General Education - Teachers and Instructors",="Certified",231.6
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",21.3
,="Instructional Specialists Who Support Teachers",="Certified",9.5
,="Library/Media - Support Staff",="Non-Certified",3.0
,="School Nurses",="Non-Certified",6.0
,="Special Education - Teachers and Instructors",="Certified",38.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",42.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",117.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Library/Media - Specialists (Certified)",="Certified",6.6
,="Counselors  Social Workers  and School Psychologists",="Certified",19.0
="North Stonington School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",4.3
,="General Education - Teachers and Instructors",="Certified",63.7
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",8.4
,="Instructional Specialists Who Support Teachers",="Certified",3.0
,="Library/Media - Support Staff",="Non-Certified",2.0
,="School Nurses",="Non-Certified",2.0
,="Special Education - Teachers and Instructors",="Certified",11.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",19.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",49.2
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Library/Media - Specialists (Certified)",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",5.0
="Norwalk School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",40.9
,="General Education - Teachers and Instructors",="Certified",727.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",133.1
,="Instructional Specialists Who Support Teachers",="Certified",16.6
,="Library/Media - Support Staff",="Non-Certified",15.4
,="School Nurses",="Non-Certified",19.0
,="Special Education - Teachers and Instructors",="Certified",83.2
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",106.4
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",344.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",17.0
,="Library/Media - Specialists (Certified)",="Certified",4.0
,="Counselors  Social Workers  and School Psychologists",="Certified",58.5
="Norwich Free Academy District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",8.0
,="General Education - Teachers and Instructors",="Certified",140.2
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",6.5
,="Library/Media - Support Staff",="Non-Certified",3.0
,="School Nurses",="Non-Certified",2.0
,="Special Education - Teachers and Instructors",="Certified",20.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",72.5
,="Library/Media - Specialists (Certified)",="Certified",2.0
,="Counselors  Social Workers  and School Psychologists",="Certified",16.0
="Norwich School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",16.2
,="General Education - Teachers and Instructors",="Certified",226.5
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",48.5
,="Instructional Specialists Who Support Teachers",="Certified",10.0
,="Library/Media - Support Staff",="Non-Certified",11.0
,="School Nurses",="Non-Certified",13.0
,="Special Education - Teachers and Instructors",="Certified",36.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",38.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",260.4
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.0
,="Library/Media - Specialists (Certified)",="Certified",4.0
,="Counselors  Social Workers  and School Psychologists",="Certified",21.8
="Odyssey Community School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",0.6
,="General Education - Teachers and Instructors",="Certified",10.7
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.6
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",0.6
,="Special Education - Teachers and Instructors",="Certified",1.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.3
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",4.1
="Office of Early Childhood (OEC)",="Special Education - Teachers and Instructors",="Certified",42.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
="Old Saybrook School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",8.6
,="General Education - Teachers and Instructors",="Certified",112.7
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",16.0
,="Instructional Specialists Who Support Teachers",="Certified",3.0
,="Library/Media - Support Staff",="Non-Certified",3.0
,="School Nurses",="Non-Certified",5.0
,="Special Education - Teachers and Instructors",="Certified",19.6
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",45.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",61.1
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",1.0
,="Library/Media - Specialists (Certified)",="Certified",3.0
,="Counselors  Social Workers  and School Psychologists",="Certified",7.6
="Orange School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",3.5
,="General Education - Teachers and Instructors",="Certified",95.4
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",15.0
,="Instructional Specialists Who Support Teachers",="Certified",6.5
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",4.0
,="Special Education - Teachers and Instructors",="Certified",14.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",34.8
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",64.1
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.5
,="Library/Media - Specialists (Certified)",="Certified",3.0
,="Counselors  Social Workers  and School Psychologists",="Certified",4.5
="Oxford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",3.0
,="General Education - Teachers and Instructors",="Certified",78.9
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",17.6
,="Instructional Specialists Who Support Teachers",="Certified",3.5
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",3.0
,="Special Education - Teachers and Instructors",="Certified",12.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",18.1
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",30.8
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.0
,="Library/Media - Specialists (Certified)",="Certified",3.0
,="Counselors  Social Workers  and School Psychologists",="Certified",4.0
="Park City Prep Charter School District",="General Education - Teachers and Instructors",="Certified",9.0
,="Counselors  Social Workers  and School Psychologists",="Certified",1.0
="Plainfield School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",9.0
,="General Education - Teachers and Instructors",="Certified",155.2
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",41.0
,="Instructional Specialists Who Support Teachers",="Certified",5.0
,="Library/Media - Support Staff",="Non-Certified",4.0
,="School Nurses",="Non-Certified",6.0
,="Special Education - Teachers and Instructors",="Certified",35.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",60.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",122.7
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.0
,="Library/Media - Specialists (Certified)",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",17.0
="Plainville School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",9.5
,="General Education - Teachers and Instructors",="Certified",179.7
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",40.0
,="Instructional Specialists Who Support Teachers",="Certified",3.3
,="Library/Media - Support Staff",="Non-Certified",5.8
,="School Nurses",="Non-Certified",5.0
,="Special Education - Teachers and Instructors",="Certified",28.2
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",51.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",117.3
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",5.0
,="Library/Media - Specialists (Certified)",="Certified",5.0
,="Counselors  Social Workers  and School Psychologists",="Certified",15.0
="Plymouth School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",6.0
,="General Education - Teachers and Instructors",="Certified",118.9
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",12.5
,="Instructional Specialists Who Support Teachers",="Certified",1.3
,="Library/Media - Support Staff",="Non-Certified",4.0
,="School Nurses",="Non-Certified",5.0
,="Special Education - Teachers and Instructors",="Certified",14.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",21.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",107.6
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",5.0
,="Library/Media - Specialists (Certified)",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",9.0
="Pomfret School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="General Education - Teachers and Instructors",="Certified",37.2
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",8.0
,="Instructional Specialists Who Support Teachers",="Certified",1.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",4.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",10.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",24.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",1.6
,="Library/Media - Specialists (Certified)",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",2.0
="Portland School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",6.4
,="General Education - Teachers and Instructors",="Certified",91.1
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",13.0
,="Instructional Specialists Who Support Teachers",="Certified",2.7
,="Library/Media - Support Staff",="Non-Certified",5.4
,="School Nurses",="Non-Certified",4.5
,="Special Education - Teachers and Instructors",="Certified",14.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",18.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",66.3
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",1.0
,="Library/Media - Specialists (Certified)",="Certified",3.0
,="Counselors  Social Workers  and School Psychologists",="Certified",6.0
="Preston School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.0
,="General Education - Teachers and Instructors",="Certified",33.2
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0
,="Instructional Specialists Who Support Teachers",="Certified",1.6
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.6
,="Special Education - Teachers and Instructors",="Certified",9.4
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",26.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",30.5
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",1.5
,="Counselors  Social Workers  and School Psychologists",="Certified",1.6
