"FTE Staffing Report for 2007-08"

"District","Assignment Category","Educator Type","FTE Count"
,="Counselors  Social Workers  and School Psychologists",="Certified",1.5
="Litchfield School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",4.0
,="General Education - Teachers and Instructors",="Certified",88.1
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",3.0
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",2.0
,="Special Education - Teachers and Instructors",="Certified",9.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",20.6
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",55.7
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.0
,="Instructional Specialists Who Support Teachers",="Certified",8.0
,="Library/Media - Specialists (Certified)",="Certified",4.0
,="Counselors  Social Workers  and School Psychologists",="Certified",9.4
="Madison School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",17.7
,="General Education - Teachers and Instructors",="Certified",247.1
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",47.0
,="Library/Media - Support Staff",="Non-Certified",6.0
,="School Nurses",="Non-Certified",6.0
,="Special Education - Teachers and Instructors",="Certified",33.7
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",43.3
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",150.1
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.0
,="Instructional Specialists Who Support Teachers",="Certified",5.0
,="Library/Media - Specialists (Certified)",="Certified",5.7
,="Counselors  Social Workers  and School Psychologists",="Certified",16.1
="Manchester School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",27.8
,="General Education - Teachers and Instructors",="Certified",459.7
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",58.1
,="Library/Media - Support Staff",="Non-Certified",10.2
,="School Nurses",="Non-Certified",16.2
,="Special Education - Teachers and Instructors",="Certified",66.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",132.4
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",296.3
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",11.8
,="Instructional Specialists Who Support Teachers",="Certified",29.5
,="Library/Media - Specialists (Certified)",="Certified",10.0
,="Counselors  Social Workers  and School Psychologists",="Certified",42.0
="Mansfield School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",5.0
,="General Education - Teachers and Instructors",="Certified",102.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",31.0
,="Library/Media - Support Staff",="Non-Certified",6.0
,="School Nurses",="Non-Certified",4.0
,="Special Education - Teachers and Instructors",="Certified",15.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",42.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",63.1
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.4
,="Instructional Specialists Who Support Teachers",="Certified",6.5
,="Library/Media - Specialists (Certified)",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",6.0
="Marlborough School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.0
,="General Education - Teachers and Instructors",="Certified",39.5
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",11.8
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",5.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",6.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",24.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",1.0
,="Instructional Specialists Who Support Teachers",="Certified",3.5
,="Library/Media - Specialists (Certified)",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",2.6
="Meriden School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",25.0
,="General Education - Teachers and Instructors",="Certified",527.1
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",46.5
,="Library/Media - Support Staff",="Non-Certified",3.3
,="School Nurses",="Non-Certified",12.0
,="Special Education - Teachers and Instructors",="Certified",94.2
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",131.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",343.4
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",15.0
,="Instructional Specialists Who Support Teachers",="Certified",25.0
,="Library/Media - Specialists (Certified)",="Certified",9.0
,="Counselors  Social Workers  and School Psychologists",="Certified",37.6
="Middletown School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",21.8
,="General Education - Teachers and Instructors",="Certified",336.4
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",15.5
,="Library/Media - Support Staff",="Non-Certified",9.0
,="School Nurses",="Non-Certified",14.5
,="Special Education - Teachers and Instructors",="Certified",46.4
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",113.9
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",229.1
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",6.2
,="Instructional Specialists Who Support Teachers",="Certified",14.2
,="Library/Media - Specialists (Certified)",="Certified",3.0
,="Counselors  Social Workers  and School Psychologists",="Certified",24.1
="Milford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",23.7
,="General Education - Teachers and Instructors",="Certified",503.4
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",32.0
,="Library/Media - Support Staff",="Non-Certified",8.9
,="School Nurses",="Non-Certified",18.0
,="Special Education - Teachers and Instructors",="Certified",89.7
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",174.4
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",313.4
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",9.8
,="Instructional Specialists Who Support Teachers",="Certified",31.0
,="Library/Media - Specialists (Certified)",="Certified",13.4
,="Counselors  Social Workers  and School Psychologists",="Certified",39.1
="Monroe School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",15.6
,="General Education - Teachers and Instructors",="Certified",249.7
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",18.5
,="Library/Media - Support Staff",="Non-Certified",6.0
,="School Nurses",="Non-Certified",7.0
,="Special Education - Teachers and Instructors",="Certified",37.7
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",61.2
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",122.3
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.0
,="Instructional Specialists Who Support Teachers",="Certified",9.3
,="Library/Media - Specialists (Certified)",="Certified",3.0
,="Counselors  Social Workers  and School Psychologists",="Certified",18.7
="Montville School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",15.2
,="General Education - Teachers and Instructors",="Certified",186.9
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",32.4
,="Library/Media - Support Staff",="Non-Certified",5.6
,="School Nurses",="Non-Certified",6.6
,="Special Education - Teachers and Instructors",="Certified",38.7
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",44.3
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",134.8
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.0
,="Instructional Specialists Who Support Teachers",="Certified",7.8
,="Library/Media - Specialists (Certified)",="Certified",5.0
,="Counselors  Social Workers  and School Psychologists",="Certified",13.3
="Naugatuck School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",20.7
,="General Education - Teachers and Instructors",="Certified",296.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",37.5
,="Library/Media - Support Staff",="Non-Certified",3.5
,="School Nurses",="Non-Certified",16.0
,="Special Education - Teachers and Instructors",="Certified",42.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",61.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",126.1
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",8.0
,="Instructional Specialists Who Support Teachers",="Certified",13.0
,="Library/Media - Specialists (Certified)",="Certified",8.0
,="Counselors  Social Workers  and School Psychologists",="Certified",29.0
="New Beginnings Inc Family Academy District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.0
,="General Education - Teachers and Instructors",="Certified",23.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",11.0
,="Instructional Specialists Who Support Teachers",="Certified",2.0
,="Counselors  Social Workers  and School Psychologists",="Certified",1.0
="New Britain School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",25.5
,="General Education - Teachers and Instructors",="Certified",602.4
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",117.0
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",23.0
,="Special Education - Teachers and Instructors",="Certified",124.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",134.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",218.9
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",14.5
,="Instructional Specialists Who Support Teachers",="Certified",28.7
,="Library/Media - Specialists (Certified)",="Certified",11.0
,="Counselors  Social Workers  and School Psychologists",="Certified",56.5
="New Canaan School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",18.1
,="General Education - Teachers and Instructors",="Certified",285.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",57.1
,="Library/Media - Support Staff",="Non-Certified",2.6
,="School Nurses",="Non-Certified",8.0
,="Special Education - Teachers and Instructors",="Certified",31.3
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",60.4
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",153.9
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",9.0
,="Instructional Specialists Who Support Teachers",="Certified",20.2
,="Library/Media - Specialists (Certified)",="Certified",6.6
,="Counselors  Social Workers  and School Psychologists",="Certified",25.8
="New Fairfield School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",12.2
,="General Education - Teachers and Instructors",="Certified",181.4
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",35.0
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",4.0
,="Special Education - Teachers and Instructors",="Certified",29.8
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",46.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",121.1
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.0
,="Instructional Specialists Who Support Teachers",="Certified",4.4
,="Library/Media - Specialists (Certified)",="Certified",4.0
,="Counselors  Social Workers  and School Psychologists",="Certified",16.0
="New Hartford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",3.0
,="General Education - Teachers and Instructors",="Certified",39.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",9.6
,="Library/Media - Support Staff",="Non-Certified",1.7
,="School Nurses",="Non-Certified",3.0
,="Special Education - Teachers and Instructors",="Certified",5.8
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",13.8
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",17.4
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",2.0
,="Instructional Specialists Who Support Teachers",="Certified",2.5
,="Library/Media - Specialists (Certified)",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",2.0
="New Haven School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",109.0
,="General Education - Teachers and Instructors",="Certified",1280.9
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",213.0
,="Library/Media - Support Staff",="Non-Certified",2.0
,="School Nurses",="Non-Certified",30.3
,="Special Education - Teachers and Instructors",="Certified",204.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",150.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",912.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",41.0
,="Instructional Specialists Who Support Teachers",="Certified",85.2
,="Library/Media - Specialists (Certified)",="Certified",35.0
,="Counselors  Social Workers  and School Psychologists",="Certified",97.2
="New London School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",14.1
,="General Education - Teachers and Instructors",="Certified",184.4
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",33.6
,="Library/Media - Support Staff",="Non-Certified",4.0
,="School Nurses",="Non-Certified",6.0
,="Special Education - Teachers and Instructors",="Certified",45.7
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",37.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",118.4
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",8.1
,="Instructional Specialists Who Support Teachers",="Certified",11.3
,="Library/Media - Specialists (Certified)",="Certified",2.0
,="Counselors  Social Workers  and School Psychologists",="Certified",18.3
="New Milford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",18.3
,="General Education - Teachers and Instructors",="Certified",291.2
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",27.8
,="Library/Media - Support Staff",="Non-Certified",5.0
,="School Nurses",="Non-Certified",8.0
,="Special Education - Teachers and Instructors",="Certified",44.6
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",103.7
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",226.8
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",5.0
,="Instructional Specialists Who Support Teachers",="Certified",10.9
,="Library/Media - Specialists (Certified)",="Certified",6.0
,="Counselors  Social Workers  and School Psychologists",="Certified",22.5
="Newington School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",17.2
,="General Education - Teachers and Instructors",="Certified",285.4
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",15.0
,="Library/Media - Support Staff",="Non-Certified",3.0
,="School Nurses",="Non-Certified",8.0
,="Special Education - Teachers and Instructors",="Certified",27.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",92.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",139.3
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",6.0
,="Instructional Specialists Who Support Teachers",="Certified",15.6
,="Library/Media - Specialists (Certified)",="Certified",8.0
,="Counselors  Social Workers  and School Psychologists",="Certified",19.2
="Newtown School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",17.9
,="General Education - Teachers and Instructors",="Certified",339.4
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",60.9
,="Library/Media - Support Staff",="Non-Certified",6.1
,="School Nurses",="Non-Certified",11.1
,="Special Education - Teachers and Instructors",="Certified",33.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",89.1
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",219.6
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",5.7
,="Instructional Specialists Who Support Teachers",="Certified",20.5
,="Library/Media - Specialists (Certified)",="Certified",7.0
,="Counselors  Social Workers  and School Psychologists",="Certified",23.1
="Norfolk School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="General Education - Teachers and Instructors",="Certified",11.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.8
,="Library/Media - Support Staff",="Non-Certified",0.5
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",1.6
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",2.4
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",9.3
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.4
,="Instructional Specialists Who Support Teachers",="Certified",1.2
,="Library/Media - Specialists (Certified)",="Certified",0.6
,="Counselors  Social Workers  and School Psychologists",="Certified",0.6
="North Branford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",10.5
,="General Education - Teachers and Instructors",="Certified",140.6
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",17.5
,="Library/Media - Support Staff",="Non-Certified",5.0
,="School Nurses",="Non-Certified",5.0
,="Special Education - Teachers and Instructors",="Certified",22.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",38.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",106.3
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.0
,="Instructional Specialists Who Support Teachers",="Certified",6.0
,="Library/Media - Specialists (Certified)",="Certified",3.0
,="Counselors  Social Workers  and School Psychologists",="Certified",12.4
="North Canaan School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="General Education - Teachers and Instructors",="Certified",31.6
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",6.5
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",0.9
,="Special Education - Teachers and Instructors",="Certified",4.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",3.6
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",8.6
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.5
,="Instructional Specialists Who Support Teachers",="Certified",1.0
,="Library/Media - Specialists (Certified)",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",1.0
="North Haven School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",14.2
,="General Education - Teachers and Instructors",="Certified",236.2
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",26.3
,="Library/Media - Support Staff",="Non-Certified",3.0
,="School Nurses",="Non-Certified",6.0
,="Special Education - Teachers and Instructors",="Certified",38.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",39.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",118.5
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",5.0
,="Instructional Specialists Who Support Teachers",="Certified",9.1
,="Library/Media - Specialists (Certified)",="Certified",6.6
,="Counselors  Social Workers  and School Psychologists",="Certified",18.6
="North Stonington School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",4.4
,="General Education - Teachers and Instructors",="Certified",63.6
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.4
,="Library/Media - Support Staff",="Non-Certified",2.0
,="School Nurses",="Non-Certified",2.0
,="Special Education - Teachers and Instructors",="Certified",11.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",20.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",49.6
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Instructional Specialists Who Support Teachers",="Certified",3.0
,="Library/Media - Specialists (Certified)",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",4.0
="Norwalk School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",51.6
,="General Education - Teachers and Instructors",="Certified",707.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",114.6
,="Library/Media - Support Staff",="Non-Certified",16.3
,="School Nurses",="Non-Certified",19.0
,="Special Education - Teachers and Instructors",="Certified",84.7
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",101.4
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",397.1
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",19.0
,="Instructional Specialists Who Support Teachers",="Certified",31.0
,="Library/Media - Specialists (Certified)",="Certified",4.0
,="Counselors  Social Workers  and School Psychologists",="Certified",56.8
="Norwich Free Academy District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",9.0
,="General Education - Teachers and Instructors",="Certified",142.3
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",8.5
,="Library/Media - Support Staff",="Non-Certified",3.0
,="School Nurses",="Non-Certified",2.0
,="Special Education - Teachers and Instructors",="Certified",20.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",70.8
,="Instructional Specialists Who Support Teachers",="Certified",0.5
,="Library/Media - Specialists (Certified)",="Certified",2.0
,="Counselors  Social Workers  and School Psychologists",="Certified",15.0
="Norwich School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",15.0
,="General Education - Teachers and Instructors",="Certified",232.5
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",43.1
,="Library/Media - Support Staff",="Non-Certified",11.0
,="School Nurses",="Non-Certified",13.5
,="Special Education - Teachers and Instructors",="Certified",38.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",43.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",263.5
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.0
,="Instructional Specialists Who Support Teachers",="Certified",12.0
,="Library/Media - Specialists (Certified)",="Certified",3.0
,="Counselors  Social Workers  and School Psychologists",="Certified",24.6
="Odyssey Community School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",0.6
,="General Education - Teachers and Instructors",="Certified",14.3
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.8
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",0.7
,="Special Education - Teachers and Instructors",="Certified",2.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",3.5
="Office of Early Childhood (OEC)",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",0.0
,="Special Education - Teachers and Instructors",="Certified",39.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",30.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
="Old Saybrook School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",8.2
,="General Education - Teachers and Instructors",="Certified",113.4
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",12.0
,="Library/Media - Support Staff",="Non-Certified",3.0
,="School Nurses",="Non-Certified",5.0
,="Special Education - Teachers and Instructors",="Certified",20.6
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",45.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",67.1
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",2.0
,="Instructional Specialists Who Support Teachers",="Certified",3.0
,="Library/Media - Specialists (Certified)",="Certified",3.0
,="Counselors  Social Workers  and School Psychologists",="Certified",8.0
="Orange School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",3.5
,="General Education - Teachers and Instructors",="Certified",94.7
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",16.4
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",4.0
,="Special Education - Teachers and Instructors",="Certified",13.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",35.6
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",64.8
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.5
,="Instructional Specialists Who Support Teachers",="Certified",6.5
,="Library/Media - Specialists (Certified)",="Certified",3.0
,="Counselors  Social Workers  and School Psychologists",="Certified",4.5
="Oxford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",6.6
,="General Education - Teachers and Instructors",="Certified",96.5
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",7.2
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",4.0
,="Special Education - Teachers and Instructors",="Certified",13.8
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",15.6
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",41.4
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Instructional Specialists Who Support Teachers",="Certified",3.5
,="Library/Media - Specialists (Certified)",="Certified",4.0
,="Counselors  Social Workers  and School Psychologists",="Certified",7.0
="Park City Prep Charter School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="General Education - Teachers and Instructors",="Certified",10.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",4.0
,="Counselors  Social Workers  and School Psychologists",="Certified",1.0
="Plainfield School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",9.0
,="General Education - Teachers and Instructors",="Certified",156.2
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",40.0
,="Library/Media - Support Staff",="Non-Certified",4.2
,="School Nurses",="Non-Certified",7.0
,="Special Education - Teachers and Instructors",="Certified",37.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",62.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",139.9
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.0
,="Instructional Specialists Who Support Teachers",="Certified",3.0
,="Library/Media - Specialists (Certified)",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",21.0
="Plainville School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",9.5
,="General Education - Teachers and Instructors",="Certified",176.7
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",41.0
,="Library/Media - Support Staff",="Non-Certified",5.8
,="School Nurses",="Non-Certified",5.0
,="Special Education - Teachers and Instructors",="Certified",27.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",56.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",120.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",6.0
,="Instructional Specialists Who Support Teachers",="Certified",6.0
,="Library/Media - Specialists (Certified)",="Certified",5.0
,="Counselors  Social Workers  and School Psychologists",="Certified",15.5
="Plymouth School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",6.0
,="General Education - Teachers and Instructors",="Certified",116.5
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",10.3
,="Library/Media - Support Staff",="Non-Certified",4.0
,="School Nurses",="Non-Certified",5.0
,="Special Education - Teachers and Instructors",="Certified",15.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",21.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",113.4
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",5.0
,="Instructional Specialists Who Support Teachers",="Certified",1.3
,="Library/Media - Specialists (Certified)",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",9.0
="Pomfret School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="General Education - Teachers and Instructors",="Certified",38.2
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",6.5
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",4.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",10.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",24.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",1.6
,="Instructional Specialists Who Support Teachers",="Certified",1.0
,="Library/Media - Specialists (Certified)",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",2.0
="Portland School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",7.7
,="General Education - Teachers and Instructors",="Certified",88.7
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",11.0
,="Library/Media - Support Staff",="Non-Certified",5.4
,="School Nurses",="Non-Certified",4.5
