"FTE Staffing Report for 2017-18"

"District","Assignment Category","Educator Type","FTE Count"
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",42.5
,="Instructional Specialists Who Support Teachers",="Certified",5.5
,="Library/Media - Support Staff",="Non-Certified",3.0
,="School Nurses",="Non-Certified",7.5
,="Special Education - Teachers and Instructors",="Certified",28.4
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",69.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",150.5
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",5.0
,="Library/Media - Specialists (Certified)",="Certified",3.0
="Learn",="Administrators  Coordinators and Department Chairs - School Level",="Certified",12.0
,="Counselors  Social Workers  and School Psychologists",="Certified",20.7
,="General Education - Teachers and Instructors",="Certified",163.4
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",74.5
,="Instructional Specialists Who Support Teachers",="Certified",21.0
,="Library/Media - Support Staff",="Non-Certified",2.0
,="School Nurses",="Non-Certified",10.8
,="Special Education - Teachers and Instructors",="Certified",37.2
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",68.8
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",168.2
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",6.0
,="Library/Media - Specialists (Certified)",="Certified",2.8
="Lebanon School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",4.6
,="Counselors  Social Workers  and School Psychologists",="Certified",7.0
,="General Education - Teachers and Instructors",="Certified",80.6
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",3.0
,="Instructional Specialists Who Support Teachers",="Certified",4.0
,="Library/Media - Support Staff",="Non-Certified",0.5
,="School Nurses",="Non-Certified",3.0
,="Special Education - Teachers and Instructors",="Certified",14.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",35.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",52.5
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Library/Media - Specialists (Certified)",="Certified",2.0
="Ledyard School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",11.5
,="Counselors  Social Workers  and School Psychologists",="Certified",13.8
,="General Education - Teachers and Instructors",="Certified",144.6
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",22.6
,="Instructional Specialists Who Support Teachers",="Certified",9.5
,="Library/Media - Support Staff",="Non-Certified",3.1
,="School Nurses",="Non-Certified",6.9
,="Special Education - Teachers and Instructors",="Certified",28.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",51.3
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",101.6
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.0
,="Library/Media - Specialists (Certified)",="Certified",2.0
="Lisbon School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",1.8
,="General Education - Teachers and Instructors",="Certified",25.9
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.1
,="Instructional Specialists Who Support Teachers",="Certified",1.4
,="Library/Media - Support Staff",="Non-Certified",0.4
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",7.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",31.2
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",2.4
,="Library/Media - Specialists (Certified)",="Certified",0.8
="Litchfield School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",5.2
,="Counselors  Social Workers  and School Psychologists",="Certified",8.0
,="General Education - Teachers and Instructors",="Certified",84.2
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0
,="Instructional Specialists Who Support Teachers",="Certified",1.6
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",3.0
,="Special Education - Teachers and Instructors",="Certified",13.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",20.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",55.4
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Library/Media - Specialists (Certified)",="Certified",3.0
="Madison School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",17.5
,="Counselors  Social Workers  and School Psychologists",="Certified",19.2
,="General Education - Teachers and Instructors",="Certified",212.1
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",42.7
,="Instructional Specialists Who Support Teachers",="Certified",14.0
,="Library/Media - Support Staff",="Non-Certified",7.0
,="School Nurses",="Non-Certified",7.0
,="Special Education - Teachers and Instructors",="Certified",39.2
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",88.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",178.8
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.6
,="Library/Media - Specialists (Certified)",="Certified",5.8
="Manchester School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",35.6
,="Counselors  Social Workers  and School Psychologists",="Certified",60.1
,="General Education - Teachers and Instructors",="Certified",467.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",58.6
,="Instructional Specialists Who Support Teachers",="Certified",33.4
,="Library/Media - Support Staff",="Non-Certified",9.1
,="School Nurses",="Non-Certified",22.3
,="Special Education - Teachers and Instructors",="Certified",81.6
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",115.3
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",360.3
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",14.4
,="Library/Media - Specialists (Certified)",="Certified",15.0
="Mansfield School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",5.0
,="Counselors  Social Workers  and School Psychologists",="Certified",6.0
,="General Education - Teachers and Instructors",="Certified",92.2
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",24.8
,="Instructional Specialists Who Support Teachers",="Certified",7.3
,="Library/Media - Support Staff",="Non-Certified",7.7
,="School Nurses",="Non-Certified",4.5
,="Special Education - Teachers and Instructors",="Certified",13.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",30.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",60.9
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.3
,="Library/Media - Specialists (Certified)",="Certified",1.0
="Marlborough School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.0
,="Counselors  Social Workers  and School Psychologists",="Certified",2.0
,="General Education - Teachers and Instructors",="Certified",35.5
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",3.1
,="Instructional Specialists Who Support Teachers",="Certified",1.0
,="Library/Media - Support Staff",="Non-Certified",0.5
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",3.8
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",12.2
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",24.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.5
,="Library/Media - Specialists (Certified)",="Certified",1.0
="Meriden School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",36.0
,="Counselors  Social Workers  and School Psychologists",="Certified",46.9
,="General Education - Teachers and Instructors",="Certified",469.4
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",47.0
,="Instructional Specialists Who Support Teachers",="Certified",24.8
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",14.0
,="Special Education - Teachers and Instructors",="Certified",84.2
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",141.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",362.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",16.0
,="Library/Media - Specialists (Certified)",="Certified",3.5
="Middletown School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",20.0
,="Counselors  Social Workers  and School Psychologists",="Certified",33.0
,="General Education - Teachers and Instructors",="Certified",295.5
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",52.7
,="Instructional Specialists Who Support Teachers",="Certified",19.3
,="Library/Media - Support Staff",="Non-Certified",4.0
,="School Nurses",="Non-Certified",22.5
,="Special Education - Teachers and Instructors",="Certified",51.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",195.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",205.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",14.1
,="Library/Media - Specialists (Certified)",="Certified",7.1
="Milford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",33.0
,="Counselors  Social Workers  and School Psychologists",="Certified",39.9
,="General Education - Teachers and Instructors",="Certified",428.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.6
,="Instructional Specialists Who Support Teachers",="Certified",34.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",17.0
,="Special Education - Teachers and Instructors",="Certified",81.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",158.3
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",296.3
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",16.0
,="Library/Media - Specialists (Certified)",="Certified",13.0
="Monroe School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",16.4
,="Counselors  Social Workers  and School Psychologists",="Certified",18.4
,="General Education - Teachers and Instructors",="Certified",204.1
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",24.0
,="Instructional Specialists Who Support Teachers",="Certified",9.4
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",7.0
,="Special Education - Teachers and Instructors",="Certified",32.3
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",56.4
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",159.6
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",6.0
,="Library/Media - Specialists (Certified)",="Certified",5.0
="Montville School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",12.8
,="Counselors  Social Workers  and School Psychologists",="Certified",12.7
,="General Education - Teachers and Instructors",="Certified",155.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",17.6
,="Instructional Specialists Who Support Teachers",="Certified",7.6
,="Library/Media - Support Staff",="Non-Certified",2.5
,="School Nurses",="Non-Certified",7.5
,="Special Education - Teachers and Instructors",="Certified",33.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",59.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",129.3
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Library/Media - Specialists (Certified)",="Certified",5.0
="Naugatuck School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",14.9
,="Counselors  Social Workers  and School Psychologists",="Certified",31.6
,="General Education - Teachers and Instructors",="Certified",248.7
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",46.5
,="Instructional Specialists Who Support Teachers",="Certified",15.0
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",15.0
,="Special Education - Teachers and Instructors",="Certified",41.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",84.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",122.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",8.0
,="Library/Media - Specialists (Certified)",="Certified",7.0
="New Beginnings Inc Family Academy District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",2.0
,="General Education - Teachers and Instructors",="Certified",37.5
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",28.0
,="Instructional Specialists Who Support Teachers",="Certified",1.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",3.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",27.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",2.0
="New Britain School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",36.0
,="Counselors  Social Workers  and School Psychologists",="Certified",56.5
,="General Education - Teachers and Instructors",="Certified",571.5
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",76.0
,="Instructional Specialists Who Support Teachers",="Certified",26.5
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",26.0
,="Special Education - Teachers and Instructors",="Certified",112.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",115.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",247.9
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",13.0
,="Library/Media - Specialists (Certified)",="Certified",12.0
="New Canaan School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",20.4
,="Counselors  Social Workers  and School Psychologists",="Certified",29.7
,="General Education - Teachers and Instructors",="Certified",302.1
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",31.4
,="Instructional Specialists Who Support Teachers",="Certified",26.7
,="Library/Media - Support Staff",="Non-Certified",4.4
,="School Nurses",="Non-Certified",9.7
,="Special Education - Teachers and Instructors",="Certified",37.2
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",84.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",227.5
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",8.0
,="Library/Media - Specialists (Certified)",="Certified",5.0
="New Fairfield School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",12.2
,="Counselors  Social Workers  and School Psychologists",="Certified",15.8
,="General Education - Teachers and Instructors",="Certified",164.1
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Instructional Specialists Who Support Teachers",="Certified",7.0
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",4.0
,="Special Education - Teachers and Instructors",="Certified",25.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",60.9
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",103.3
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",8.2
,="Library/Media - Specialists (Certified)",="Certified",3.6
="New Hartford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.0
,="Counselors  Social Workers  and School Psychologists",="Certified",2.0
,="General Education - Teachers and Instructors",="Certified",30.7
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",7.0
,="Instructional Specialists Who Support Teachers",="Certified",1.6
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",3.0
,="Special Education - Teachers and Instructors",="Certified",5.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",12.2
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",30.5
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",2.0
,="Library/Media - Specialists (Certified)",="Certified",1.0
="New Haven School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",109.0
,="Counselors  Social Workers  and School Psychologists",="Certified",138.8
,="General Education - Teachers and Instructors",="Certified",1408.6
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",273.0
,="Instructional Specialists Who Support Teachers",="Certified",121.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",35.6
,="Special Education - Teachers and Instructors",="Certified",216.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",113.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",988.9
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",28.0
,="Library/Media - Specialists (Certified)",="Certified",35.0
="New London School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",24.6
,="Counselors  Social Workers  and School Psychologists",="Certified",20.8
,="General Education - Teachers and Instructors",="Certified",235.5
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",84.0
,="Instructional Specialists Who Support Teachers",="Certified",13.5
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",7.0
,="Special Education - Teachers and Instructors",="Certified",43.2
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",124.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",125.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",9.6
="New Milford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",19.4
,="Counselors  Social Workers  and School Psychologists",="Certified",24.5
,="General Education - Teachers and Instructors",="Certified",264.6
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",14.0
,="Instructional Specialists Who Support Teachers",="Certified",15.0
,="Library/Media - Support Staff",="Non-Certified",5.0
,="School Nurses",="Non-Certified",8.0
,="Special Education - Teachers and Instructors",="Certified",50.8
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",97.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",248.4
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Library/Media - Specialists (Certified)",="Certified",5.0
="Newington School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",18.2
,="Counselors  Social Workers  and School Psychologists",="Certified",24.0
,="General Education - Teachers and Instructors",="Certified",260.7
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",30.0
,="Instructional Specialists Who Support Teachers",="Certified",16.4
,="Library/Media - Support Staff",="Non-Certified",3.0
,="School Nurses",="Non-Certified",9.0
,="Special Education - Teachers and Instructors",="Certified",35.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",103.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",154.7
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",8.0
,="Library/Media - Specialists (Certified)",="Certified",8.0
="Newtown School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",20.4
,="Counselors  Social Workers  and School Psychologists",="Certified",30.1
,="General Education - Teachers and Instructors",="Certified",300.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",39.3
,="Instructional Specialists Who Support Teachers",="Certified",19.8
,="Library/Media - Support Staff",="Non-Certified",5.4
,="School Nurses",="Non-Certified",12.9
,="Special Education - Teachers and Instructors",="Certified",36.9
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",87.7
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",244.2
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",9.0
,="Library/Media - Specialists (Certified)",="Certified",7.5
="Norfolk School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="General Education - Teachers and Instructors",="Certified",8.4
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.9
,="Instructional Specialists Who Support Teachers",="Certified",1.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",1.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",4.4
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",6.9
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.4
,="Library/Media - Specialists (Certified)",="Certified",0.5
="North Branford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",7.8
,="Counselors  Social Workers  and School Psychologists",="Certified",12.0
,="General Education - Teachers and Instructors",="Certified",121.2
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",32.0
,="Instructional Specialists Who Support Teachers",="Certified",4.6
,="Library/Media - Support Staff",="Non-Certified",4.0
,="School Nurses",="Non-Certified",4.0
,="Special Education - Teachers and Instructors",="Certified",23.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",44.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",70.8
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",5.0
,="Library/Media - Specialists (Certified)",="Certified",3.0
="North Canaan School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.4
,="Counselors  Social Workers  and School Psychologists",="Certified",1.0
,="General Education - Teachers and Instructors",="Certified",27.7
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",8.0
,="Instructional Specialists Who Support Teachers",="Certified",1.0
,="Library/Media - Support Staff",="Non-Certified",2.0
,="School Nurses",="Non-Certified",1.7
,="Special Education - Teachers and Instructors",="Certified",6.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",15.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",16.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.1
="North Haven School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",19.0
,="Counselors  Social Workers  and School Psychologists",="Certified",21.2
,="General Education - Teachers and Instructors",="Certified",232.4
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",15.5
,="Instructional Specialists Who Support Teachers",="Certified",10.8
,="Library/Media - Support Staff",="Non-Certified",2.0
,="School Nurses",="Non-Certified",6.0
,="Special Education - Teachers and Instructors",="Certified",30.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",69.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",100.5
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.4
,="Library/Media - Specialists (Certified)",="Certified",8.0
="North Stonington School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",3.4
,="Counselors  Social Workers  and School Psychologists",="Certified",5.0
,="General Education - Teachers and Instructors",="Certified",64.1
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0
,="Instructional Specialists Who Support Teachers",="Certified",2.4
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",2.0
,="Special Education - Teachers and Instructors",="Certified",9.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",14.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",42.5
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Library/Media - Specialists (Certified)",="Certified",2.0
="Norwalk School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",43.6
,="Counselors  Social Workers  and School Psychologists",="Certified",64.5
,="General Education - Teachers and Instructors",="Certified",715.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",129.2
,="Instructional Specialists Who Support Teachers",="Certified",23.0
,="Library/Media - Support Staff",="Non-Certified",13.3
,="School Nurses",="Non-Certified",20.7
,="Special Education - Teachers and Instructors",="Certified",91.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",138.7
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",506.2
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",11.5
,="Library/Media - Specialists (Certified)",="Certified",3.0
="Norwich Free Academy District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",18.2
,="Counselors  Social Workers  and School Psychologists",="Certified",24.2
,="General Education - Teachers and Instructors",="Certified",141.2
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",12.5
,="Library/Media - Support Staff",="Non-Certified",3.0
,="School Nurses",="Non-Certified",4.0
,="Special Education - Teachers and Instructors",="Certified",22.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",6.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",106.3
,="Library/Media - Specialists (Certified)",="Certified",2.0
="Norwich School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",13.6
,="Counselors  Social Workers  and School Psychologists",="Certified",20.8
,="General Education - Teachers and Instructors",="Certified",198.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",60.9
,="Instructional Specialists Who Support Teachers",="Certified",17.0
,="Library/Media - Support Staff",="Non-Certified",2.4
,="School Nurses",="Non-Certified",12.0
,="Special Education - Teachers and Instructors",="Certified",38.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",100.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",214.9
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",6.4
,="Library/Media - Specialists (Certified)",="Certified",2.0
="Odyssey Community School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.0
,="Counselors  Social Workers  and School Psychologists",="Certified",1.0
,="General Education - Teachers and Instructors",="Certified",26.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",8.0
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",1.3
,="Special Education - Teachers and Instructors",="Certified",4.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",3.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",6.0
="Old Saybrook School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",4.4
,="Counselors  Social Workers  and School Psychologists",="Certified",9.7
,="General Education - Teachers and Instructors",="Certified",108.3
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",22.0
,="Instructional Specialists Who Support Teachers",="Certified",7.4
,="Library/Media - Support Staff",="Non-Certified",3.0
,="School Nurses",="Non-Certified",3.0
,="Special Education - Teachers and Instructors",="Certified",23.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",35.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",54.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.0
,="Library/Media - Specialists (Certified)",="Certified",3.0
="Orange School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",4.0
,="Counselors  Social Workers  and School Psychologists",="Certified",5.0
,="General Education - Teachers and Instructors",="Certified",89.5
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",14.2
,="Instructional Specialists Who Support Teachers",="Certified",9.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",4.0
,="Special Education - Teachers and Instructors",="Certified",11.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",30.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",73.8
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Library/Media - Specialists (Certified)",="Certified",3.0
="Oxford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",8.3
,="Counselors  Social Workers  and School Psychologists",="Certified",11.8
,="General Education - Teachers and Instructors",="Certified",120.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",15.0
,="Instructional Specialists Who Support Teachers",="Certified",4.2
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",4.0
,="Special Education - Teachers and Instructors",="Certified",20.4
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",32.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",82.1
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.0
,="Library/Media - Specialists (Certified)",="Certified",4.0
="Park City Prep Charter School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.0
,="Counselors  Social Workers  and School Psychologists",="Certified",1.3
,="General Education - Teachers and Instructors",="Certified",17.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",2.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",9.0
="Path Academy District",="General Education - Teachers and Instructors",="Certified",3.6
,="Special Education - Teachers and Instructors",="Certified",3.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",0.4
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",1.0
