"FTE Staffing Report for 2002-03"

"District","Assignment Category","Educator Type","FTE Count"
,="Library/Media - Specialists (Certified)",="Certified",4.2
="Manchester School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",27.5
,="Counselors  Social Workers  and School Psychologists",="Certified",43.3
,="General Education - Teachers and Instructors",="Certified",474.5
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",63.4
,="Library/Media - Support Staff",="Non-Certified",10.6
,="School Nurses",="Non-Certified",18.1
,="Special Education - Teachers and Instructors",="Certified",67.6
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",117.7
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",307.8
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",9.0
,="Instructional Specialists Who Support Teachers",="Certified",17.0
,="Library/Media - Specialists (Certified)",="Certified",8.8
="Mansfield School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",5.0
,="Counselors  Social Workers  and School Psychologists",="Certified",6.0
,="General Education - Teachers and Instructors",="Certified",106.6
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",27.6
,="Library/Media - Support Staff",="Non-Certified",6.0
,="School Nurses",="Non-Certified",4.0
,="Special Education - Teachers and Instructors",="Certified",16.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",40.1
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",66.5
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.4
,="Instructional Specialists Who Support Teachers",="Certified",6.0
,="Library/Media - Specialists (Certified)",="Certified",1.0
="Marlborough School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.0
,="Counselors  Social Workers  and School Psychologists",="Certified",2.8
,="General Education - Teachers and Instructors",="Certified",40.2
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",12.4
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",5.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",9.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",24.4
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",1.0
,="Instructional Specialists Who Support Teachers",="Certified",4.0
,="Library/Media - Specialists (Certified)",="Certified",1.0
="Meriden School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",24.6
,="Counselors  Social Workers  and School Psychologists",="Certified",38.7
,="General Education - Teachers and Instructors",="Certified",535.1
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",78.0
,="Library/Media - Support Staff",="Non-Certified",3.3
,="School Nurses",="Non-Certified",13.0
,="Special Education - Teachers and Instructors",="Certified",80.4
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",163.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",329.2
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",15.0
,="Instructional Specialists Who Support Teachers",="Certified",18.0
,="Library/Media - Specialists (Certified)",="Certified",11.0
="Middletown School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",17.0
,="Counselors  Social Workers  and School Psychologists",="Certified",26.8
,="General Education - Teachers and Instructors",="Certified",346.5
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",27.3
,="Library/Media - Support Staff",="Non-Certified",9.0
,="School Nurses",="Non-Certified",14.5
,="Special Education - Teachers and Instructors",="Certified",50.7
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",112.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",213.2
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",6.0
,="Instructional Specialists Who Support Teachers",="Certified",14.5
,="Library/Media - Specialists (Certified)",="Certified",6.0
="Milford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",22.8
,="Counselors  Social Workers  and School Psychologists",="Certified",37.6
,="General Education - Teachers and Instructors",="Certified",491.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",50.2
,="Library/Media - Support Staff",="Non-Certified",9.9
,="School Nurses",="Non-Certified",18.3
,="Special Education - Teachers and Instructors",="Certified",76.3
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",116.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",209.8
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",8.0
,="Instructional Specialists Who Support Teachers",="Certified",25.7
,="Library/Media - Specialists (Certified)",="Certified",14.0
="Monroe School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",14.8
,="Counselors  Social Workers  and School Psychologists",="Certified",18.1
,="General Education - Teachers and Instructors",="Certified",244.6
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",16.4
,="Library/Media - Support Staff",="Non-Certified",9.0
,="School Nurses",="Non-Certified",7.0
,="Special Education - Teachers and Instructors",="Certified",33.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",60.6
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",152.8
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",6.0
,="Instructional Specialists Who Support Teachers",="Certified",6.0
,="Library/Media - Specialists (Certified)",="Certified",3.0
="Montville School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",13.2
,="Counselors  Social Workers  and School Psychologists",="Certified",12.3
,="General Education - Teachers and Instructors",="Certified",193.7
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",26.0
,="Library/Media - Support Staff",="Non-Certified",6.1
,="School Nurses",="Non-Certified",6.7
,="Special Education - Teachers and Instructors",="Certified",34.6
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",36.4
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",132.5
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Instructional Specialists Who Support Teachers",="Certified",8.0
,="Library/Media - Specialists (Certified)",="Certified",5.0
="Naugatuck School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",19.2
,="Counselors  Social Workers  and School Psychologists",="Certified",28.4
,="General Education - Teachers and Instructors",="Certified",317.3
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",24.5
,="Library/Media - Support Staff",="Non-Certified",2.0
,="School Nurses",="Non-Certified",15.5
,="Special Education - Teachers and Instructors",="Certified",42.2
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",55.3
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",161.9
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",6.0
,="Instructional Specialists Who Support Teachers",="Certified",9.0
,="Library/Media - Specialists (Certified)",="Certified",3.0
="New Beginnings Inc Family Academy District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",1.0
,="General Education - Teachers and Instructors",="Certified",11.0
="New Britain School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",27.5
,="Counselors  Social Workers  and School Psychologists",="Certified",57.0
,="General Education - Teachers and Instructors",="Certified",584.2
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",98.1
,="Library/Media - Support Staff",="Non-Certified",5.2
,="School Nurses",="Non-Certified",22.0
,="Special Education - Teachers and Instructors",="Certified",122.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",144.8
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",227.9
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",16.0
,="Instructional Specialists Who Support Teachers",="Certified",19.7
,="Library/Media - Specialists (Certified)",="Certified",11.0
="New Canaan School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",16.8
,="Counselors  Social Workers  and School Psychologists",="Certified",23.3
,="General Education - Teachers and Instructors",="Certified",274.4
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",37.4
,="Library/Media - Support Staff",="Non-Certified",1.8
,="School Nurses",="Non-Certified",6.5
,="Special Education - Teachers and Instructors",="Certified",28.3
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",44.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",157.7
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",5.2
,="Instructional Specialists Who Support Teachers",="Certified",11.7
,="Library/Media - Specialists (Certified)",="Certified",6.8
="New Fairfield School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",13.0
,="Counselors  Social Workers  and School Psychologists",="Certified",14.0
,="General Education - Teachers and Instructors",="Certified",183.1
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",15.6
,="Library/Media - Support Staff",="Non-Certified",3.0
,="School Nurses",="Non-Certified",4.0
,="Special Education - Teachers and Instructors",="Certified",26.8
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",26.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",93.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",5.4
,="Instructional Specialists Who Support Teachers",="Certified",6.0
,="Library/Media - Specialists (Certified)",="Certified",3.0
="New Hartford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",3.0
,="Counselors  Social Workers  and School Psychologists",="Certified",1.2
,="General Education - Teachers and Instructors",="Certified",38.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",7.2
,="Library/Media - Support Staff",="Non-Certified",0.5
,="School Nurses",="Non-Certified",2.5
,="Special Education - Teachers and Instructors",="Certified",4.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",13.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",23.4
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",1.0
,="Instructional Specialists Who Support Teachers",="Certified",2.6
,="Library/Media - Specialists (Certified)",="Certified",1.0
="New Haven School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",79.0
,="Counselors  Social Workers  and School Psychologists",="Certified",80.2
,="General Education - Teachers and Instructors",="Certified",1092.7
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",296.0
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",29.6
,="Special Education - Teachers and Instructors",="Certified",195.6
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",188.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",992.6
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",39.0
,="Instructional Specialists Who Support Teachers",="Certified",17.9
,="Library/Media - Specialists (Certified)",="Certified",38.0
="New London School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",15.1
,="Counselors  Social Workers  and School Psychologists",="Certified",18.5
,="General Education - Teachers and Instructors",="Certified",215.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",19.0
,="Library/Media - Support Staff",="Non-Certified",5.0
,="School Nurses",="Non-Certified",7.0
,="Special Education - Teachers and Instructors",="Certified",46.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",31.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",132.3
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",8.2
,="Instructional Specialists Who Support Teachers",="Certified",4.3
,="Library/Media - Specialists (Certified)",="Certified",3.0
="New Milford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",16.8
,="Counselors  Social Workers  and School Psychologists",="Certified",20.0
,="General Education - Teachers and Instructors",="Certified",295.6
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",45.5
,="Library/Media - Support Staff",="Non-Certified",6.0
,="School Nurses",="Non-Certified",5.5
,="Special Education - Teachers and Instructors",="Certified",41.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",68.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",226.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Instructional Specialists Who Support Teachers",="Certified",8.6
,="Library/Media - Specialists (Certified)",="Certified",6.0
="Newington School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",16.6
,="Counselors  Social Workers  and School Psychologists",="Certified",16.9
,="General Education - Teachers and Instructors",="Certified",276.5
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",16.0
,="Library/Media - Support Staff",="Non-Certified",3.0
,="School Nurses",="Non-Certified",6.7
,="Special Education - Teachers and Instructors",="Certified",29.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",71.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",132.2
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",6.0
,="Instructional Specialists Who Support Teachers",="Certified",11.6
,="Library/Media - Specialists (Certified)",="Certified",8.0
="Newtown School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",16.7
,="Counselors  Social Workers  and School Psychologists",="Certified",17.9
,="General Education - Teachers and Instructors",="Certified",309.4
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",52.6
,="Library/Media - Support Staff",="Non-Certified",4.7
,="School Nurses",="Non-Certified",8.0
,="Special Education - Teachers and Instructors",="Certified",26.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",46.7
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",159.5
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",5.4
,="Instructional Specialists Who Support Teachers",="Certified",11.4
,="Library/Media - Specialists (Certified)",="Certified",8.0
="Norfolk School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",0.6
,="General Education - Teachers and Instructors",="Certified",10.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",3.7
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",1.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",8.5
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.4
,="Instructional Specialists Who Support Teachers",="Certified",1.1
,="Library/Media - Specialists (Certified)",="Certified",1.0
="North Branford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",9.4
,="Counselors  Social Workers  and School Psychologists",="Certified",12.5
,="General Education - Teachers and Instructors",="Certified",139.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",22.5
,="Library/Media - Support Staff",="Non-Certified",3.0
,="School Nurses",="Non-Certified",5.0
,="Special Education - Teachers and Instructors",="Certified",17.6
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",23.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",93.7
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.0
,="Instructional Specialists Who Support Teachers",="Certified",8.0
,="Library/Media - Specialists (Certified)",="Certified",3.0
="North Canaan School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",1.0
,="General Education - Teachers and Instructors",="Certified",31.3
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",6.0
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",4.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",8.5
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.5
,="Instructional Specialists Who Support Teachers",="Certified",1.0
,="Library/Media - Specialists (Certified)",="Certified",1.0
="North Haven School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",14.4
,="Counselors  Social Workers  and School Psychologists",="Certified",18.6
,="General Education - Teachers and Instructors",="Certified",236.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",31.0
,="Library/Media - Support Staff",="Non-Certified",4.0
,="School Nurses",="Non-Certified",6.0
,="Special Education - Teachers and Instructors",="Certified",30.4
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",26.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",114.5
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",6.0
,="Instructional Specialists Who Support Teachers",="Certified",9.0
,="Library/Media - Specialists (Certified)",="Certified",7.6
="North Stonington School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",5.6
,="Counselors  Social Workers  and School Psychologists",="Certified",4.0
,="General Education - Teachers and Instructors",="Certified",67.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.4
,="Library/Media - Support Staff",="Non-Certified",2.4
,="School Nurses",="Non-Certified",2.4
,="Special Education - Teachers and Instructors",="Certified",11.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",15.1
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",50.1
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",2.0
,="Instructional Specialists Who Support Teachers",="Certified",1.0
,="Library/Media - Specialists (Certified)",="Certified",1.0
="Norwalk School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",34.9
,="Counselors  Social Workers  and School Psychologists",="Certified",53.8
,="General Education - Teachers and Instructors",="Certified",708.4
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",133.5
,="Library/Media - Support Staff",="Non-Certified",14.1
,="School Nurses",="Non-Certified",20.0
,="Special Education - Teachers and Instructors",="Certified",89.1
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",78.7
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",335.4
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",14.0
,="Instructional Specialists Who Support Teachers",="Certified",15.0
,="Library/Media - Specialists (Certified)",="Certified",4.0
="Norwich Free Academy District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",8.0
,="Counselors  Social Workers  and School Psychologists",="Certified",14.0
,="General Education - Teachers and Instructors",="Certified",131.6
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.5
,="Library/Media - Support Staff",="Non-Certified",3.0
,="School Nurses",="Non-Certified",2.0
,="Special Education - Teachers and Instructors",="Certified",21.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",74.5
,="Library/Media - Specialists (Certified)",="Certified",2.0
="Norwich School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",14.8
,="Counselors  Social Workers  and School Psychologists",="Certified",17.2
,="General Education - Teachers and Instructors",="Certified",205.9
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",34.8
,="Library/Media - Support Staff",="Non-Certified",10.0
,="School Nurses",="Non-Certified",13.2
,="Special Education - Teachers and Instructors",="Certified",34.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",31.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",226.7
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",5.0
,="Instructional Specialists Who Support Teachers",="Certified",5.7
,="Library/Media - Specialists (Certified)",="Certified",2.0
="Odyssey Community School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",0.3
,="General Education - Teachers and Instructors",="Certified",8.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",0.3
,="Special Education - Teachers and Instructors",="Certified",1.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",1.0
="Office of Early Childhood (OEC)",="Special Education - Teachers and Instructors",="Certified",62.6
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",5.0
="Old Saybrook School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",8.6
,="Counselors  Social Workers  and School Psychologists",="Certified",7.5
,="General Education - Teachers and Instructors",="Certified",114.7
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",25.0
,="Library/Media - Support Staff",="Non-Certified",2.0
,="School Nurses",="Non-Certified",4.0
,="Special Education - Teachers and Instructors",="Certified",16.8
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",32.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",50.1
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Instructional Specialists Who Support Teachers",="Certified",3.5
,="Library/Media - Specialists (Certified)",="Certified",3.7
="Orange School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",3.2
,="Counselors  Social Workers  and School Psychologists",="Certified",4.3
,="General Education - Teachers and Instructors",="Certified",88.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",15.5
,="Library/Media - Support Staff",="Non-Certified",2.0
,="School Nurses",="Non-Certified",4.0
,="Special Education - Teachers and Instructors",="Certified",9.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",19.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",60.5
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.8
,="Instructional Specialists Who Support Teachers",="Certified",6.6
,="Library/Media - Specialists (Certified)",="Certified",3.0
="Oxford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",3.5
,="Counselors  Social Workers  and School Psychologists",="Certified",5.0
,="General Education - Teachers and Instructors",="Certified",84.3
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",15.8
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",3.0
,="Special Education - Teachers and Instructors",="Certified",10.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",14.7
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",47.8
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.5
,="Instructional Specialists Who Support Teachers",="Certified",3.3
,="Library/Media - Specialists (Certified)",="Certified",3.0
="Plainfield School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",9.0
,="Counselors  Social Workers  and School Psychologists",="Certified",16.5
,="General Education - Teachers and Instructors",="Certified",152.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",52.3
,="Library/Media - Support Staff",="Non-Certified",6.0
,="School Nurses",="Non-Certified",7.0
,="Special Education - Teachers and Instructors",="Certified",26.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",51.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",126.9
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.0
,="Instructional Specialists Who Support Teachers",="Certified",6.0
,="Library/Media - Specialists (Certified)",="Certified",1.0
="Plainville School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",8.0
,="Counselors  Social Workers  and School Psychologists",="Certified",14.0
,="General Education - Teachers and Instructors",="Certified",173.7
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",39.5
,="Library/Media - Support Staff",="Non-Certified",5.8
,="School Nurses",="Non-Certified",5.0
,="Special Education - Teachers and Instructors",="Certified",21.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",42.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",121.2
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",6.0
,="Instructional Specialists Who Support Teachers",="Certified",2.5
,="Library/Media - Specialists (Certified)",="Certified",5.0
="Plymouth School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",7.0
,="Counselors  Social Workers  and School Psychologists",="Certified",11.0
,="General Education - Teachers and Instructors",="Certified",123.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0
,="Library/Media - Support Staff",="Non-Certified",4.0
,="School Nurses",="Non-Certified",5.0
,="Special Education - Teachers and Instructors",="Certified",17.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",19.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",81.5
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",5.0
,="Instructional Specialists Who Support Teachers",="Certified",3.0
="Pomfret School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",2.0
,="General Education - Teachers and Instructors",="Certified",35.3
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",7.3
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",3.9
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",7.7
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",19.6
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",1.4
,="Instructional Specialists Who Support Teachers",="Certified",1.0
,="Library/Media - Specialists (Certified)",="Certified",1.0
="Portland School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",7.2
,="Counselors  Social Workers  and School Psychologists",="Certified",7.0
,="General Education - Teachers and Instructors",="Certified",94.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",15.0
,="Library/Media - Support Staff",="Non-Certified",3.6
,="School Nurses",="Non-Certified",4.0
,="Special Education - Teachers and Instructors",="Certified",13.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",19.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",71.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",2.5
,="Instructional Specialists Who Support Teachers",="Certified",2.8
,="Library/Media - Specialists (Certified)",="Certified",3.0
="Preston School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.2
,="General Education - Teachers and Instructors",="Certified",11.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",0.3
,="Special Education - Teachers and Instructors",="Certified",4.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",26.8
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",1.0
,="Instructional Specialists Who Support Teachers",="Certified",0.5
,="Library/Media - Specialists (Certified)",="Certified",0.5
="Project Oceanology",="General Education - Teachers and Instructors",="Certified",3.7
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",1.0
="Putnam School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",7.4
,="Counselors  Social Workers  and School Psychologists",="Certified",8.0
,="General Education - Teachers and Instructors",="Certified",100.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",34.2
,="Library/Media - Support Staff",="Non-Certified",4.0
,="School Nurses",="Non-Certified",4.0
,="Special Education - Teachers and Instructors",="Certified",16.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",29.4
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",66.4
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.0
,="Instructional Specialists Who Support Teachers",="Certified",4.0
,="Library/Media - Specialists (Certified)",="Certified",3.0
="Redding School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",5.0
,="Counselors  Social Workers  and School Psychologists",="Certified",6.6
,="General Education - Teachers and Instructors",="Certified",87.3
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",20.0
,="Library/Media - Support Staff",="Non-Certified",3.0
,="School Nurses",="Non-Certified",3.5
,="Special Education - Teachers and Instructors",="Certified",9.3
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",25.6
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",113.1
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",1.0
,="Instructional Specialists Who Support Teachers",="Certified",3.0
,="Library/Media - Specialists (Certified)",="Certified",2.0
