"FTE Staffing Report for 2016-17"

"District","Assignment Category","Educator Type","FTE Count"
,="Counselors  Social Workers  and School Psychologists",="Certified",7.0
,="General Education - Teachers and Instructors",="Certified",83.2
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",3.0
,="Instructional Specialists Who Support Teachers",="Certified",5.0
,="Library/Media - Support Staff",="Non-Certified",0.5
,="School Nurses",="Non-Certified",3.0
,="Special Education - Teachers and Instructors",="Certified",13.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",34.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",51.5
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Library/Media - Specialists (Certified)",="Certified",2.0
="Ledyard School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",11.5
,="Counselors  Social Workers  and School Psychologists",="Certified",12.8
,="General Education - Teachers and Instructors",="Certified",143.6
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",20.3
,="Instructional Specialists Who Support Teachers",="Certified",10.5
,="Library/Media - Support Staff",="Non-Certified",3.8
,="School Nurses",="Non-Certified",6.9
,="Special Education - Teachers and Instructors",="Certified",26.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",45.8
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",107.2
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.0
,="Library/Media - Specialists (Certified)",="Certified",2.0
="Lisbon School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",1.8
,="General Education - Teachers and Instructors",="Certified",26.1
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.3
,="Instructional Specialists Who Support Teachers",="Certified",2.5
,="Library/Media - Support Staff",="Non-Certified",0.4
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",7.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",30.5
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",2.4
,="Library/Media - Specialists (Certified)",="Certified",1.0
="Litchfield School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",5.9
,="Counselors  Social Workers  and School Psychologists",="Certified",9.0
,="General Education - Teachers and Instructors",="Certified",80.7
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0
,="Instructional Specialists Who Support Teachers",="Certified",2.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",3.0
,="Special Education - Teachers and Instructors",="Certified",12.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",22.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",44.6
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Library/Media - Specialists (Certified)",="Certified",2.0
="Madison School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",16.8
,="Counselors  Social Workers  and School Psychologists",="Certified",19.2
,="General Education - Teachers and Instructors",="Certified",217.6
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",41.0
,="Instructional Specialists Who Support Teachers",="Certified",14.0
,="Library/Media - Support Staff",="Non-Certified",7.0
,="School Nurses",="Non-Certified",7.0
,="Special Education - Teachers and Instructors",="Certified",39.2
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",78.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",162.4
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",6.0
,="Library/Media - Specialists (Certified)",="Certified",6.0
="Manchester School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",36.8
,="Counselors  Social Workers  and School Psychologists",="Certified",53.7
,="General Education - Teachers and Instructors",="Certified",479.3
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",60.3
,="Instructional Specialists Who Support Teachers",="Certified",49.0
,="Library/Media - Support Staff",="Non-Certified",9.0
,="School Nurses",="Non-Certified",19.8
,="Special Education - Teachers and Instructors",="Certified",84.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",103.4
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",368.1
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",15.5
,="Library/Media - Specialists (Certified)",="Certified",15.0
="Mansfield School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",5.0
,="Counselors  Social Workers  and School Psychologists",="Certified",6.0
,="General Education - Teachers and Instructors",="Certified",95.5
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",26.8
,="Instructional Specialists Who Support Teachers",="Certified",8.0
,="Library/Media - Support Staff",="Non-Certified",6.1
,="School Nurses",="Non-Certified",4.5
,="Special Education - Teachers and Instructors",="Certified",13.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",34.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",63.4
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.3
,="Library/Media - Specialists (Certified)",="Certified",1.0
="Marlborough School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.0
,="Counselors  Social Workers  and School Psychologists",="Certified",2.0
,="General Education - Teachers and Instructors",="Certified",36.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.9
,="Instructional Specialists Who Support Teachers",="Certified",1.0
,="Library/Media - Support Staff",="Non-Certified",0.5
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",3.8
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",11.6
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",25.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.5
,="Library/Media - Specialists (Certified)",="Certified",1.0
="Meriden School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",37.5
,="Counselors  Social Workers  and School Psychologists",="Certified",43.3
,="General Education - Teachers and Instructors",="Certified",489.7
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",61.0
,="Instructional Specialists Who Support Teachers",="Certified",21.8
,="Library/Media - Support Staff",="Non-Certified",2.2
,="School Nurses",="Non-Certified",16.0
,="Special Education - Teachers and Instructors",="Certified",90.2
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",139.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",372.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",15.0
,="Library/Media - Specialists (Certified)",="Certified",3.5
="Middletown School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",19.7
,="Counselors  Social Workers  and School Psychologists",="Certified",34.0
,="General Education - Teachers and Instructors",="Certified",300.4
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",57.2
,="Instructional Specialists Who Support Teachers",="Certified",23.3
,="Library/Media - Support Staff",="Non-Certified",6.0
,="School Nurses",="Non-Certified",20.5
,="Special Education - Teachers and Instructors",="Certified",52.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",167.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",234.8
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",12.2
,="Library/Media - Specialists (Certified)",="Certified",6.1
="Milford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",33.0
,="Counselors  Social Workers  and School Psychologists",="Certified",39.5
,="General Education - Teachers and Instructors",="Certified",435.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",7.9
,="Instructional Specialists Who Support Teachers",="Certified",34.8
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",17.0
,="Special Education - Teachers and Instructors",="Certified",80.8
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",156.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",298.3
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",16.2
,="Library/Media - Specialists (Certified)",="Certified",11.0
="Monroe School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",17.4
,="Counselors  Social Workers  and School Psychologists",="Certified",18.0
,="General Education - Teachers and Instructors",="Certified",207.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",25.5
,="Instructional Specialists Who Support Teachers",="Certified",12.0
,="Library/Media - Support Staff",="Non-Certified",3.0
,="School Nurses",="Non-Certified",7.0
,="Special Education - Teachers and Instructors",="Certified",31.1
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",60.6
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",158.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",7.0
,="Library/Media - Specialists (Certified)",="Certified",4.0
="Montville School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",12.8
,="Counselors  Social Workers  and School Psychologists",="Certified",13.2
,="General Education - Teachers and Instructors",="Certified",164.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",19.0
,="Instructional Specialists Who Support Teachers",="Certified",6.6
,="Library/Media - Support Staff",="Non-Certified",2.6
,="School Nurses",="Non-Certified",7.5
,="Special Education - Teachers and Instructors",="Certified",33.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",58.9
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",133.5
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Library/Media - Specialists (Certified)",="Certified",5.0
="Naugatuck School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",14.9
,="Counselors  Social Workers  and School Psychologists",="Certified",33.1
,="General Education - Teachers and Instructors",="Certified",249.9
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",18.5
,="Instructional Specialists Who Support Teachers",="Certified",9.0
,="Library/Media - Support Staff",="Non-Certified",2.0
,="School Nurses",="Non-Certified",15.0
,="Special Education - Teachers and Instructors",="Certified",41.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",82.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",94.5
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",9.0
,="Library/Media - Specialists (Certified)",="Certified",5.0
="New Beginnings Inc Family Academy District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",3.0
,="Counselors  Social Workers  and School Psychologists",="Certified",2.0
,="General Education - Teachers and Instructors",="Certified",34.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",20.0
,="Instructional Specialists Who Support Teachers",="Certified",1.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",1.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",24.0
="New Britain School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",41.7
,="Counselors  Social Workers  and School Psychologists",="Certified",53.7
,="General Education - Teachers and Instructors",="Certified",578.7
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",72.0
,="Instructional Specialists Who Support Teachers",="Certified",23.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",28.5
,="Special Education - Teachers and Instructors",="Certified",106.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",125.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",247.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",11.0
,="Library/Media - Specialists (Certified)",="Certified",11.0
="New Canaan School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",20.9
,="Counselors  Social Workers  and School Psychologists",="Certified",28.6
,="General Education - Teachers and Instructors",="Certified",309.9
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",30.8
,="Instructional Specialists Who Support Teachers",="Certified",24.0
,="Library/Media - Support Staff",="Non-Certified",4.5
,="School Nurses",="Non-Certified",8.0
,="Special Education - Teachers and Instructors",="Certified",39.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",81.4
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",227.8
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",8.0
,="Library/Media - Specialists (Certified)",="Certified",6.0
="New Fairfield School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",12.2
,="Counselors  Social Workers  and School Psychologists",="Certified",14.8
,="General Education - Teachers and Instructors",="Certified",165.7
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Instructional Specialists Who Support Teachers",="Certified",7.0
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",4.0
,="Special Education - Teachers and Instructors",="Certified",24.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",57.7
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",103.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",8.2
,="Library/Media - Specialists (Certified)",="Certified",3.6
="New Hartford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.0
,="Counselors  Social Workers  and School Psychologists",="Certified",2.0
,="General Education - Teachers and Instructors",="Certified",31.7
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",7.4
,="Instructional Specialists Who Support Teachers",="Certified",1.6
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",3.0
,="Special Education - Teachers and Instructors",="Certified",4.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",12.1
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",34.3
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Library/Media - Specialists (Certified)",="Certified",1.0
="New Haven School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",116.0
,="Counselors  Social Workers  and School Psychologists",="Certified",143.8
,="General Education - Teachers and Instructors",="Certified",1437.2
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",267.0
,="Instructional Specialists Who Support Teachers",="Certified",127.0
,="Library/Media - Support Staff",="Non-Certified",1.5
,="School Nurses",="Non-Certified",44.6
,="Special Education - Teachers and Instructors",="Certified",213.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",124.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",784.1
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",30.0
,="Library/Media - Specialists (Certified)",="Certified",32.0
="New London School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",23.6
,="Counselors  Social Workers  and School Psychologists",="Certified",18.8
,="General Education - Teachers and Instructors",="Certified",208.7
,="Instructional Specialists Who Support Teachers",="Certified",13.5
,="Special Education - Teachers and Instructors",="Certified",38.6
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",1.5
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",8.7
="New Milford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",20.4
,="Counselors  Social Workers  and School Psychologists",="Certified",25.5
,="General Education - Teachers and Instructors",="Certified",275.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",19.0
,="Instructional Specialists Who Support Teachers",="Certified",14.0
,="Library/Media - Support Staff",="Non-Certified",5.0
,="School Nurses",="Non-Certified",8.0
,="Special Education - Teachers and Instructors",="Certified",54.7
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",96.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",249.4
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Library/Media - Specialists (Certified)",="Certified",5.0
="Newington School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",19.0
,="Counselors  Social Workers  and School Psychologists",="Certified",24.0
,="General Education - Teachers and Instructors",="Certified",265.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",27.0
,="Instructional Specialists Who Support Teachers",="Certified",17.4
,="Library/Media - Support Staff",="Non-Certified",3.0
,="School Nurses",="Non-Certified",9.0
,="Special Education - Teachers and Instructors",="Certified",33.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",106.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",155.4
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",8.0
,="Library/Media - Specialists (Certified)",="Certified",8.0
="Newtown School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",19.8
,="Counselors  Social Workers  and School Psychologists",="Certified",32.7
,="General Education - Teachers and Instructors",="Certified",304.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",35.1
,="Instructional Specialists Who Support Teachers",="Certified",19.3
,="Library/Media - Support Staff",="Non-Certified",5.4
,="School Nurses",="Non-Certified",13.2
,="Special Education - Teachers and Instructors",="Certified",36.4
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",83.4
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",254.4
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",9.0
,="Library/Media - Specialists (Certified)",="Certified",8.0
="Norfolk School District",="General Education - Teachers and Instructors",="Certified",8.7
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.9
,="Instructional Specialists Who Support Teachers",="Certified",1.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",3.4
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",8.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",1.4
,="Library/Media - Specialists (Certified)",="Certified",0.5
="North Branford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",8.3
,="Counselors  Social Workers  and School Psychologists",="Certified",12.0
,="General Education - Teachers and Instructors",="Certified",124.2
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",32.6
,="Instructional Specialists Who Support Teachers",="Certified",4.6
,="Library/Media - Support Staff",="Non-Certified",4.0
,="School Nurses",="Non-Certified",4.0
,="Special Education - Teachers and Instructors",="Certified",23.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",44.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",72.8
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",6.0
,="Library/Media - Specialists (Certified)",="Certified",3.0
="North Canaan School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.5
,="Counselors  Social Workers  and School Psychologists",="Certified",2.0
,="General Education - Teachers and Instructors",="Certified",27.7
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.1
,="Instructional Specialists Who Support Teachers",="Certified",1.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",0.9
,="Special Education - Teachers and Instructors",="Certified",5.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",6.1
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",9.0
,="Library/Media - Specialists (Certified)",="Certified",1.0
="North Haven School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",20.0
,="Counselors  Social Workers  and School Psychologists",="Certified",20.6
,="General Education - Teachers and Instructors",="Certified",233.4
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",18.0
,="Instructional Specialists Who Support Teachers",="Certified",10.8
,="Library/Media - Support Staff",="Non-Certified",2.0
,="School Nurses",="Non-Certified",6.0
,="Special Education - Teachers and Instructors",="Certified",30.6
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",64.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",105.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.8
,="Library/Media - Specialists (Certified)",="Certified",8.0
="North Stonington School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",3.4
,="Counselors  Social Workers  and School Psychologists",="Certified",5.0
,="General Education - Teachers and Instructors",="Certified",65.3
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0
,="Instructional Specialists Who Support Teachers",="Certified",2.4
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",2.0
,="Special Education - Teachers and Instructors",="Certified",9.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",15.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",46.8
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Library/Media - Specialists (Certified)",="Certified",2.0
="Norwalk School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",46.7
,="Counselors  Social Workers  and School Psychologists",="Certified",41.5
,="General Education - Teachers and Instructors",="Certified",624.1
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",147.0
,="Instructional Specialists Who Support Teachers",="Certified",10.0
,="Library/Media - Support Staff",="Non-Certified",17.7
,="School Nurses",="Non-Certified",22.0
,="Special Education - Teachers and Instructors",="Certified",63.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",133.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",244.7
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",10.0
,="Library/Media - Specialists (Certified)",="Certified",1.0
="Norwich Free Academy District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",18.2
,="Counselors  Social Workers  and School Psychologists",="Certified",22.4
,="General Education - Teachers and Instructors",="Certified",141.2
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",12.5
,="Library/Media - Support Staff",="Non-Certified",3.0
,="School Nurses",="Non-Certified",4.0
,="Special Education - Teachers and Instructors",="Certified",22.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",7.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",102.7
,="Library/Media - Specialists (Certified)",="Certified",2.0
="Norwich School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",13.6
,="Counselors  Social Workers  and School Psychologists",="Certified",21.8
,="General Education - Teachers and Instructors",="Certified",194.5
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",68.8
,="Instructional Specialists Who Support Teachers",="Certified",16.2
,="Library/Media - Support Staff",="Non-Certified",2.6
,="School Nurses",="Non-Certified",11.5
,="Special Education - Teachers and Instructors",="Certified",42.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",92.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",229.6
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",5.4
,="Library/Media - Specialists (Certified)",="Certified",2.0
="Odyssey Community School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",3.0
,="General Education - Teachers and Instructors",="Certified",25.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",10.5
,="Library/Media - Support Staff",="Non-Certified",0.8
,="School Nurses",="Non-Certified",1.3
,="Special Education - Teachers and Instructors",="Certified",4.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",7.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",5.9
="Old Saybrook School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",5.4
,="Counselors  Social Workers  and School Psychologists",="Certified",9.7
,="General Education - Teachers and Instructors",="Certified",105.2
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",16.0
,="Instructional Specialists Who Support Teachers",="Certified",6.0
,="Library/Media - Support Staff",="Non-Certified",3.0
,="School Nurses",="Non-Certified",5.0
,="Special Education - Teachers and Instructors",="Certified",22.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",44.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",53.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.0
,="Library/Media - Specialists (Certified)",="Certified",3.0
="Orange School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",4.0
,="Counselors  Social Workers  and School Psychologists",="Certified",5.0
,="General Education - Teachers and Instructors",="Certified",86.5
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",13.8
,="Instructional Specialists Who Support Teachers",="Certified",10.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",4.0
,="Special Education - Teachers and Instructors",="Certified",9.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",25.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",72.5
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Library/Media - Specialists (Certified)",="Certified",2.0
="Oxford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",8.3
,="Counselors  Social Workers  and School Psychologists",="Certified",11.6
,="General Education - Teachers and Instructors",="Certified",122.6
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",17.7
,="Instructional Specialists Who Support Teachers",="Certified",4.4
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",4.1
,="Special Education - Teachers and Instructors",="Certified",21.8
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",31.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",79.5
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.0
,="Library/Media - Specialists (Certified)",="Certified",3.0
="Park City Prep Charter School District",="Counselors  Social Workers  and School Psychologists",="Certified",1.4
,="General Education - Teachers and Instructors",="Certified",18.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",2.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",9.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",2.0
="Path Academy District",="General Education - Teachers and Instructors",="Certified",3.6
,="Special Education - Teachers and Instructors",="Certified",2.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",0.4
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",1.0
="Plainfield School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",8.0
,="Counselors  Social Workers  and School Psychologists",="Certified",16.5
,="General Education - Teachers and Instructors",="Certified",145.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",20.5
,="Instructional Specialists Who Support Teachers",="Certified",4.0
,="Library/Media - Support Staff",="Non-Certified",5.0
,="School Nurses",="Non-Certified",6.0
,="Special Education - Teachers and Instructors",="Certified",29.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",72.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",113.8
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",5.0
,="Library/Media - Specialists (Certified)",="Certified",1.0
="Plainville School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",9.0
,="Counselors  Social Workers  and School Psychologists",="Certified",14.2
,="General Education - Teachers and Instructors",="Certified",165.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",38.5
,="Instructional Specialists Who Support Teachers",="Certified",12.6
,="Library/Media - Support Staff",="Non-Certified",3.0
,="School Nurses",="Non-Certified",5.0
,="Special Education - Teachers and Instructors",="Certified",29.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",56.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",154.6
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",7.0
,="Library/Media - Specialists (Certified)",="Certified",3.7
="Plymouth School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",6.0
,="Counselors  Social Workers  and School Psychologists",="Certified",10.0
,="General Education - Teachers and Instructors",="Certified",93.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0
,="Instructional Specialists Who Support Teachers",="Certified",12.7
,="Library/Media - Support Staff",="Non-Certified",3.0
