"FTE Staffing Report for 2003-04"

"District","Assignment Category","Educator Type","FTE Count"
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Instructional Specialists Who Support Teachers",="Certified",5.4
,="Library/Media - Specialists (Certified)",="Certified",3.6
="Manchester School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",28.2
,="Counselors  Social Workers  and School Psychologists",="Certified",43.1
,="General Education - Teachers and Instructors",="Certified",461.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",54.9
,="Library/Media - Support Staff",="Non-Certified",10.3
,="School Nurses",="Non-Certified",16.5
,="Special Education - Teachers and Instructors",="Certified",67.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",120.7
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",295.2
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",10.3
,="Instructional Specialists Who Support Teachers",="Certified",22.2
,="Library/Media - Specialists (Certified)",="Certified",9.0
="Mansfield School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",5.0
,="Counselors  Social Workers  and School Psychologists",="Certified",6.0
,="General Education - Teachers and Instructors",="Certified",105.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",25.6
,="Library/Media - Support Staff",="Non-Certified",6.0
,="School Nurses",="Non-Certified",4.0
,="Special Education - Teachers and Instructors",="Certified",16.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",41.8
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",62.1
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.4
,="Instructional Specialists Who Support Teachers",="Certified",6.0
,="Library/Media - Specialists (Certified)",="Certified",1.0
="Marlborough School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.0
,="Counselors  Social Workers  and School Psychologists",="Certified",2.8
,="General Education - Teachers and Instructors",="Certified",40.7
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",12.4
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",5.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",8.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",24.4
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",1.0
,="Instructional Specialists Who Support Teachers",="Certified",4.0
,="Library/Media - Specialists (Certified)",="Certified",1.0
="Meriden School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",25.6
,="Counselors  Social Workers  and School Psychologists",="Certified",38.3
,="General Education - Teachers and Instructors",="Certified",521.6
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",78.0
,="Library/Media - Support Staff",="Non-Certified",3.3
,="School Nurses",="Non-Certified",13.0
,="Special Education - Teachers and Instructors",="Certified",80.4
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",145.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",330.8
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",15.0
,="Instructional Specialists Who Support Teachers",="Certified",18.0
,="Library/Media - Specialists (Certified)",="Certified",10.0
="Middletown School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",17.2
,="Counselors  Social Workers  and School Psychologists",="Certified",26.0
,="General Education - Teachers and Instructors",="Certified",342.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",10.7
,="Library/Media - Support Staff",="Non-Certified",9.0
,="School Nurses",="Non-Certified",14.7
,="Special Education - Teachers and Instructors",="Certified",45.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",107.6
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",228.1
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",6.0
,="Instructional Specialists Who Support Teachers",="Certified",12.5
,="Library/Media - Specialists (Certified)",="Certified",4.0
="Milford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",21.7
,="Counselors  Social Workers  and School Psychologists",="Certified",37.7
,="General Education - Teachers and Instructors",="Certified",502.3
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",48.2
,="Library/Media - Support Staff",="Non-Certified",8.9
,="School Nurses",="Non-Certified",16.8
,="Special Education - Teachers and Instructors",="Certified",78.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",106.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",202.1
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",9.0
,="Instructional Specialists Who Support Teachers",="Certified",24.1
,="Library/Media - Specialists (Certified)",="Certified",14.0
="Monroe School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",11.7
,="Counselors  Social Workers  and School Psychologists",="Certified",19.4
,="General Education - Teachers and Instructors",="Certified",251.6
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",16.4
,="Library/Media - Support Staff",="Non-Certified",9.0
,="School Nurses",="Non-Certified",7.0
,="Special Education - Teachers and Instructors",="Certified",33.2
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",58.6
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",168.3
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",6.0
,="Instructional Specialists Who Support Teachers",="Certified",6.0
,="Library/Media - Specialists (Certified)",="Certified",3.0
="Montville School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",11.8
,="Counselors  Social Workers  and School Psychologists",="Certified",12.3
,="General Education - Teachers and Instructors",="Certified",190.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",26.7
,="Library/Media - Support Staff",="Non-Certified",6.1
,="School Nurses",="Non-Certified",6.1
,="Special Education - Teachers and Instructors",="Certified",34.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",36.8
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",134.6
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Instructional Specialists Who Support Teachers",="Certified",8.0
,="Library/Media - Specialists (Certified)",="Certified",5.0
="Naugatuck School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",19.9
,="Counselors  Social Workers  and School Psychologists",="Certified",29.4
,="General Education - Teachers and Instructors",="Certified",311.1
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",27.8
,="Library/Media - Support Staff",="Non-Certified",4.0
,="School Nurses",="Non-Certified",15.5
,="Special Education - Teachers and Instructors",="Certified",42.2
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",56.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",120.1
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",6.0
,="Instructional Specialists Who Support Teachers",="Certified",9.0
,="Library/Media - Specialists (Certified)",="Certified",4.0
="New Beginnings Inc Family Academy District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",1.0
,="General Education - Teachers and Instructors",="Certified",13.4
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",6.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",0.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",7.8
,="Instructional Specialists Who Support Teachers",="Certified",1.0
="New Britain School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",24.0
,="Counselors  Social Workers  and School Psychologists",="Certified",59.6
,="General Education - Teachers and Instructors",="Certified",587.3
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",131.5
,="Library/Media - Support Staff",="Non-Certified",4.0
,="School Nurses",="Non-Certified",21.0
,="Special Education - Teachers and Instructors",="Certified",128.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",105.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",209.2
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",16.0
,="Instructional Specialists Who Support Teachers",="Certified",21.7
,="Library/Media - Specialists (Certified)",="Certified",12.0
="New Canaan School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",18.3
,="Counselors  Social Workers  and School Psychologists",="Certified",24.0
,="General Education - Teachers and Instructors",="Certified",282.9
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",36.1
,="Library/Media - Support Staff",="Non-Certified",3.0
,="School Nurses",="Non-Certified",6.0
,="Special Education - Teachers and Instructors",="Certified",28.6
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",48.4
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",161.9
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.0
,="Instructional Specialists Who Support Teachers",="Certified",12.4
,="Library/Media - Specialists (Certified)",="Certified",7.0
="New Fairfield School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",10.4
,="Counselors  Social Workers  and School Psychologists",="Certified",15.5
,="General Education - Teachers and Instructors",="Certified",188.2
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",15.6
,="Library/Media - Support Staff",="Non-Certified",3.0
,="School Nurses",="Non-Certified",4.0
,="Special Education - Teachers and Instructors",="Certified",26.8
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",26.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",93.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",5.4
,="Instructional Specialists Who Support Teachers",="Certified",6.0
,="Library/Media - Specialists (Certified)",="Certified",4.0
="New Hartford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",3.0
,="Counselors  Social Workers  and School Psychologists",="Certified",1.2
,="General Education - Teachers and Instructors",="Certified",38.4
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",7.5
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",3.5
,="Special Education - Teachers and Instructors",="Certified",4.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",14.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",25.1
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",1.0
,="Instructional Specialists Who Support Teachers",="Certified",1.6
,="Library/Media - Specialists (Certified)",="Certified",1.0
="New Haven School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",81.0
,="Counselors  Social Workers  and School Psychologists",="Certified",91.7
,="General Education - Teachers and Instructors",="Certified",1155.5
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",298.0
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",27.2
,="Special Education - Teachers and Instructors",="Certified",189.6
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",161.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",954.3
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",36.0
,="Instructional Specialists Who Support Teachers",="Certified",17.4
,="Library/Media - Specialists (Certified)",="Certified",37.0
="New London School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",13.7
,="Counselors  Social Workers  and School Psychologists",="Certified",19.1
,="General Education - Teachers and Instructors",="Certified",211.2
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",24.0
,="Library/Media - Support Staff",="Non-Certified",5.0
,="School Nurses",="Non-Certified",7.0
,="Special Education - Teachers and Instructors",="Certified",46.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",38.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",73.4
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",7.2
,="Instructional Specialists Who Support Teachers",="Certified",4.9
,="Library/Media - Specialists (Certified)",="Certified",3.0
="New Milford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",18.2
,="Counselors  Social Workers  and School Psychologists",="Certified",20.0
,="General Education - Teachers and Instructors",="Certified",299.5
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",8.0
,="Library/Media - Support Staff",="Non-Certified",6.0
,="School Nurses",="Non-Certified",7.5
,="Special Education - Teachers and Instructors",="Certified",43.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",79.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",239.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.0
,="Instructional Specialists Who Support Teachers",="Certified",9.6
,="Library/Media - Specialists (Certified)",="Certified",6.0
="Newington School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",17.6
,="Counselors  Social Workers  and School Psychologists",="Certified",18.4
,="General Education - Teachers and Instructors",="Certified",280.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",17.0
,="Library/Media - Support Staff",="Non-Certified",3.0
,="School Nurses",="Non-Certified",6.7
,="Special Education - Teachers and Instructors",="Certified",29.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",96.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",134.9
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",5.0
,="Instructional Specialists Who Support Teachers",="Certified",11.4
,="Library/Media - Specialists (Certified)",="Certified",8.0
="Newtown School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",17.8
,="Counselors  Social Workers  and School Psychologists",="Certified",19.3
,="General Education - Teachers and Instructors",="Certified",311.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",55.4
,="Library/Media - Support Staff",="Non-Certified",3.7
,="School Nurses",="Non-Certified",8.7
,="Special Education - Teachers and Instructors",="Certified",26.8
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",80.3
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",220.2
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",5.6
,="Instructional Specialists Who Support Teachers",="Certified",12.0
,="Library/Media - Specialists (Certified)",="Certified",8.0
="Norfolk School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",0.6
,="General Education - Teachers and Instructors",="Certified",11.1
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",3.9
,="Library/Media - Support Staff",="Non-Certified",0.7
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",1.1
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",9.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.4
,="Instructional Specialists Who Support Teachers",="Certified",1.2
,="Library/Media - Specialists (Certified)",="Certified",0.4
="North Branford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",10.7
,="Counselors  Social Workers  and School Psychologists",="Certified",12.6
,="General Education - Teachers and Instructors",="Certified",136.5
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",15.0
,="Library/Media - Support Staff",="Non-Certified",3.0
,="School Nurses",="Non-Certified",5.0
,="Special Education - Teachers and Instructors",="Certified",17.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",29.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",107.4
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",5.0
,="Instructional Specialists Who Support Teachers",="Certified",7.8
,="Library/Media - Specialists (Certified)",="Certified",3.0
="North Canaan School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",1.0
,="General Education - Teachers and Instructors",="Certified",30.3
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",4.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",3.7
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",9.5
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.5
,="Instructional Specialists Who Support Teachers",="Certified",1.0
,="Library/Media - Specialists (Certified)",="Certified",1.0
="North Haven School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",14.8
,="Counselors  Social Workers  and School Psychologists",="Certified",18.2
,="General Education - Teachers and Instructors",="Certified",237.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",30.0
,="Library/Media - Support Staff",="Non-Certified",4.0
,="School Nurses",="Non-Certified",6.0
,="Special Education - Teachers and Instructors",="Certified",30.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",24.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",114.5
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",5.0
,="Instructional Specialists Who Support Teachers",="Certified",8.0
,="Library/Media - Specialists (Certified)",="Certified",7.6
="North Stonington School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",4.2
,="Counselors  Social Workers  and School Psychologists",="Certified",4.0
,="General Education - Teachers and Instructors",="Certified",66.7
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",3.8
,="Library/Media - Support Staff",="Non-Certified",2.4
,="School Nurses",="Non-Certified",2.0
,="Special Education - Teachers and Instructors",="Certified",11.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",17.6
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",46.2
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Instructional Specialists Who Support Teachers",="Certified",1.0
,="Library/Media - Specialists (Certified)",="Certified",1.0
="Norwalk School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",41.9
,="Counselors  Social Workers  and School Psychologists",="Certified",55.8
,="General Education - Teachers and Instructors",="Certified",689.9
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",131.8
,="Library/Media - Support Staff",="Non-Certified",16.5
,="School Nurses",="Non-Certified",19.0
,="Special Education - Teachers and Instructors",="Certified",83.1
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",77.9
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",349.8
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",11.0
,="Instructional Specialists Who Support Teachers",="Certified",14.0
,="Library/Media - Specialists (Certified)",="Certified",3.0
="Norwich Free Academy District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",8.0
,="Counselors  Social Workers  and School Psychologists",="Certified",15.0
,="General Education - Teachers and Instructors",="Certified",129.4
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.5
,="Library/Media - Support Staff",="Non-Certified",3.0
,="School Nurses",="Non-Certified",2.0
,="Special Education - Teachers and Instructors",="Certified",19.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",71.5
,="Library/Media - Specialists (Certified)",="Certified",2.0
="Norwich School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",14.8
,="Counselors  Social Workers  and School Psychologists",="Certified",18.6
,="General Education - Teachers and Instructors",="Certified",217.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",37.0
,="Library/Media - Support Staff",="Non-Certified",11.0
,="School Nurses",="Non-Certified",12.1
,="Special Education - Teachers and Instructors",="Certified",33.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",37.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",255.9
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.0
,="Instructional Specialists Who Support Teachers",="Certified",5.0
,="Library/Media - Specialists (Certified)",="Certified",4.0
="Odyssey Community School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",0.5
,="General Education - Teachers and Instructors",="Certified",11.2
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",0.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.6
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",4.4
="Office of Early Childhood (OEC)",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",0.1
,="Special Education - Teachers and Instructors",="Certified",45.6
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",31.8
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",2.5
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",2.0
="Old Saybrook School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",8.2
,="Counselors  Social Workers  and School Psychologists",="Certified",7.5
,="General Education - Teachers and Instructors",="Certified",116.3
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",24.0
,="Library/Media - Support Staff",="Non-Certified",3.0
,="School Nurses",="Non-Certified",5.0
,="Special Education - Teachers and Instructors",="Certified",18.6
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",41.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",47.1
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",2.0
,="Instructional Specialists Who Support Teachers",="Certified",3.7
,="Library/Media - Specialists (Certified)",="Certified",3.0
="Orange School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",3.2
,="Counselors  Social Workers  and School Psychologists",="Certified",5.0
,="General Education - Teachers and Instructors",="Certified",89.7
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",12.7
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",5.0
,="Special Education - Teachers and Instructors",="Certified",9.8
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",23.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",60.5
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.3
,="Instructional Specialists Who Support Teachers",="Certified",6.6
,="Library/Media - Specialists (Certified)",="Certified",3.0
="Oxford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",3.0
,="Counselors  Social Workers  and School Psychologists",="Certified",4.0
,="General Education - Teachers and Instructors",="Certified",85.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",15.7
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",3.0
,="Special Education - Teachers and Instructors",="Certified",11.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",16.8
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",40.1
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Instructional Specialists Who Support Teachers",="Certified",3.5
,="Library/Media - Specialists (Certified)",="Certified",3.0
="Plainfield School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",9.0
,="Counselors  Social Workers  and School Psychologists",="Certified",17.0
,="General Education - Teachers and Instructors",="Certified",144.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",34.2
,="Library/Media - Support Staff",="Non-Certified",2.0
,="School Nurses",="Non-Certified",6.0
,="Special Education - Teachers and Instructors",="Certified",26.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",53.6
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",126.2
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.0
,="Instructional Specialists Who Support Teachers",="Certified",6.0
,="Library/Media - Specialists (Certified)",="Certified",1.0
="Plainville School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",8.0
,="Counselors  Social Workers  and School Psychologists",="Certified",14.0
,="General Education - Teachers and Instructors",="Certified",174.7
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",36.4
,="Library/Media - Support Staff",="Non-Certified",5.8
,="School Nurses",="Non-Certified",5.0
,="Special Education - Teachers and Instructors",="Certified",24.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",45.8
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",124.8
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",5.0
,="Instructional Specialists Who Support Teachers",="Certified",2.6
,="Library/Media - Specialists (Certified)",="Certified",5.0
="Plymouth School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",7.0
,="Counselors  Social Workers  and School Psychologists",="Certified",8.2
,="General Education - Teachers and Instructors",="Certified",125.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0
,="Library/Media - Support Staff",="Non-Certified",5.0
,="School Nurses",="Non-Certified",5.0
,="Special Education - Teachers and Instructors",="Certified",16.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",16.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",81.5
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",5.0
,="Instructional Specialists Who Support Teachers",="Certified",1.0
="Pomfret School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",2.0
,="General Education - Teachers and Instructors",="Certified",35.3
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",7.5
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",4.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",8.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",22.7
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",1.4
,="Instructional Specialists Who Support Teachers",="Certified",1.0
,="Library/Media - Specialists (Certified)",="Certified",1.0
="Portland School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",8.2
,="Counselors  Social Workers  and School Psychologists",="Certified",7.0
,="General Education - Teachers and Instructors",="Certified",96.1
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",16.0
,="Library/Media - Support Staff",="Non-Certified",4.4
,="School Nurses",="Non-Certified",4.0
,="Special Education - Teachers and Instructors",="Certified",13.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",19.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",62.3
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",1.5
,="Instructional Specialists Who Support Teachers",="Certified",3.7
,="Library/Media - Specialists (Certified)",="Certified",3.0
="Preston School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.4
,="Counselors  Social Workers  and School Psychologists",="Certified",1.2
,="General Education - Teachers and Instructors",="Certified",31.4
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.5
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.2
,="Special Education - Teachers and Instructors",="Certified",10.8
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",19.7
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",31.2
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",1.0
,="Instructional Specialists Who Support Teachers",="Certified",1.6
,="Library/Media - Specialists (Certified)",="Certified",1.0
="Project Oceanology",="General Education - Teachers and Instructors",="Certified",4.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",2.0
="Putnam School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",7.4
,="Counselors  Social Workers  and School Psychologists",="Certified",8.0
,="General Education - Teachers and Instructors",="Certified",100.3
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",29.0
,="Library/Media - Support Staff",="Non-Certified",4.0
,="School Nurses",="Non-Certified",4.0
,="Special Education - Teachers and Instructors",="Certified",16.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",30.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",70.4
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.0
,="Instructional Specialists Who Support Teachers",="Certified",3.5
