"FTE Staffing Report for 2014-15"

"District","Assignment Category","Educator Type","FTE Count"
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",177.4
,="Instructional Specialists Who Support Teachers",="Certified",23.2
,="Library/Media - Specialists (Certified)",="Certified",2.8
="Lebanon School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Administrators  Coordinators and Department Chairs - School Level",="Certified",4.4
,="Counselors  Social Workers  and School Psychologists",="Certified",6.0
,="General Education - Teachers and Instructors",="Certified",79.6
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0
,="Library/Media - Support Staff",="Non-Certified",0.5
,="School Nurses",="Non-Certified",3.0
,="Special Education - Teachers and Instructors",="Certified",12.6
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",30.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",55.0
,="Instructional Specialists Who Support Teachers",="Certified",2.2
,="Library/Media - Specialists (Certified)",="Certified",2.0
="Ledyard School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Administrators  Coordinators and Department Chairs - School Level",="Certified",12.7
,="Counselors  Social Workers  and School Psychologists",="Certified",13.8
,="General Education - Teachers and Instructors",="Certified",159.1
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",22.7
,="Library/Media - Support Staff",="Non-Certified",3.5
,="School Nurses",="Non-Certified",7.0
,="Special Education - Teachers and Instructors",="Certified",25.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",40.3
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",101.8
,="Instructional Specialists Who Support Teachers",="Certified",9.0
,="Library/Media - Specialists (Certified)",="Certified",2.0
="Lisbon School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",2.4
,="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.0
,="Counselors  Social Workers  and School Psychologists",="Certified",1.8
,="General Education - Teachers and Instructors",="Certified",29.1
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.8
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",6.3
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",29.0
,="Instructional Specialists Who Support Teachers",="Certified",1.6
,="Library/Media - Specialists (Certified)",="Certified",1.0
="Litchfield School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Administrators  Coordinators and Department Chairs - School Level",="Certified",4.2
,="Counselors  Social Workers  and School Psychologists",="Certified",6.9
,="General Education - Teachers and Instructors",="Certified",79.2
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",3.0
,="Special Education - Teachers and Instructors",="Certified",10.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",23.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",40.8
,="Instructional Specialists Who Support Teachers",="Certified",3.0
,="Library/Media - Specialists (Certified)",="Certified",3.0
="Madison School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",5.0
,="Administrators  Coordinators and Department Chairs - School Level",="Certified",16.8
,="Counselors  Social Workers  and School Psychologists",="Certified",19.0
,="General Education - Teachers and Instructors",="Certified",223.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",41.8
,="Library/Media - Support Staff",="Non-Certified",7.0
,="School Nurses",="Non-Certified",7.0
,="Special Education - Teachers and Instructors",="Certified",37.2
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",69.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",149.1
,="Instructional Specialists Who Support Teachers",="Certified",13.5
,="Library/Media - Specialists (Certified)",="Certified",6.0
="Manchester School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",11.5
,="Administrators  Coordinators and Department Chairs - School Level",="Certified",28.6
,="Counselors  Social Workers  and School Psychologists",="Certified",49.1
,="General Education - Teachers and Instructors",="Certified",457.2
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",103.6
,="Library/Media - Support Staff",="Non-Certified",8.6
,="School Nurses",="Non-Certified",23.1
,="Special Education - Teachers and Instructors",="Certified",69.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",121.2
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",364.8
,="Instructional Specialists Who Support Teachers",="Certified",42.6
,="Library/Media - Specialists (Certified)",="Certified",14.0
="Mansfield School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.3
,="Administrators  Coordinators and Department Chairs - School Level",="Certified",5.0
,="Counselors  Social Workers  and School Psychologists",="Certified",6.0
,="General Education - Teachers and Instructors",="Certified",97.2
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",26.5
,="Library/Media - Support Staff",="Non-Certified",6.1
,="School Nurses",="Non-Certified",4.5
,="Special Education - Teachers and Instructors",="Certified",15.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",32.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",63.9
,="Instructional Specialists Who Support Teachers",="Certified",6.5
,="Library/Media - Specialists (Certified)",="Certified",1.0
="Marlborough School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.5
,="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.0
,="Counselors  Social Workers  and School Psychologists",="Certified",2.0
,="General Education - Teachers and Instructors",="Certified",35.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",3.5
,="Library/Media - Support Staff",="Non-Certified",0.5
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",4.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",12.2
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",27.0
,="Instructional Specialists Who Support Teachers",="Certified",3.0
,="Library/Media - Specialists (Certified)",="Certified",1.0
="Meriden School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",15.0
,="Administrators  Coordinators and Department Chairs - School Level",="Certified",32.5
,="Counselors  Social Workers  and School Psychologists",="Certified",41.6
,="General Education - Teachers and Instructors",="Certified",481.1
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",52.0
,="Library/Media - Support Staff",="Non-Certified",2.0
,="School Nurses",="Non-Certified",14.0
,="Special Education - Teachers and Instructors",="Certified",88.4
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",137.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",363.5
,="Instructional Specialists Who Support Teachers",="Certified",21.5
,="Library/Media - Specialists (Certified)",="Certified",3.0
="Middletown School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",10.0
,="Administrators  Coordinators and Department Chairs - School Level",="Certified",20.0
,="Counselors  Social Workers  and School Psychologists",="Certified",33.0
,="General Education - Teachers and Instructors",="Certified",306.5
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",46.7
,="Library/Media - Support Staff",="Non-Certified",5.0
,="School Nurses",="Non-Certified",17.5
,="Special Education - Teachers and Instructors",="Certified",49.4
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",113.6
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",200.1
,="Instructional Specialists Who Support Teachers",="Certified",21.5
,="Library/Media - Specialists (Certified)",="Certified",4.6
="Milford School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",14.0
,="Administrators  Coordinators and Department Chairs - School Level",="Certified",28.5
,="Counselors  Social Workers  and School Psychologists",="Certified",38.5
,="General Education - Teachers and Instructors",="Certified",421.2
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",38.0
,="Library/Media - Support Staff",="Non-Certified",1.9
,="School Nurses",="Non-Certified",17.0
,="Special Education - Teachers and Instructors",="Certified",89.4
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",139.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",290.1
,="Instructional Specialists Who Support Teachers",="Certified",41.8
,="Library/Media - Specialists (Certified)",="Certified",13.0
="Monroe School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",6.0
,="Administrators  Coordinators and Department Chairs - School Level",="Certified",18.0
,="Counselors  Social Workers  and School Psychologists",="Certified",17.6
,="General Education - Teachers and Instructors",="Certified",204.4
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",29.4
,="Library/Media - Support Staff",="Non-Certified",2.0
,="School Nurses",="Non-Certified",7.0
,="Special Education - Teachers and Instructors",="Certified",32.3
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",59.6
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",163.2
,="Instructional Specialists Who Support Teachers",="Certified",12.7
,="Library/Media - Specialists (Certified)",="Certified",5.0
="Montville School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Administrators  Coordinators and Department Chairs - School Level",="Certified",13.6
,="Counselors  Social Workers  and School Psychologists",="Certified",13.4
,="General Education - Teachers and Instructors",="Certified",172.7
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",21.1
,="Library/Media - Support Staff",="Non-Certified",4.6
,="School Nurses",="Non-Certified",7.7
,="Special Education - Teachers and Instructors",="Certified",31.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",50.6
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",131.1
,="Instructional Specialists Who Support Teachers",="Certified",7.9
,="Library/Media - Specialists (Certified)",="Certified",4.0
="Naugatuck School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.0
,="Administrators  Coordinators and Department Chairs - School Level",="Certified",16.0
,="Counselors  Social Workers  and School Psychologists",="Certified",31.5
,="General Education - Teachers and Instructors",="Certified",232.5
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",47.0
,="Library/Media - Support Staff",="Non-Certified",2.0
,="School Nurses",="Non-Certified",14.5
,="Special Education - Teachers and Instructors",="Certified",42.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",66.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",179.0
,="Instructional Specialists Who Support Teachers",="Certified",13.5
,="Library/Media - Specialists (Certified)",="Certified",6.0
="New Beginnings Inc Family Academy District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",1.0
,="Administrators  Coordinators and Department Chairs - School Level",="Certified",3.0
,="Counselors  Social Workers  and School Psychologists",="Certified",1.0
,="General Education - Teachers and Instructors",="Certified",32.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",13.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",2.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",17.7
,="Instructional Specialists Who Support Teachers",="Certified",1.0
,="Library/Media - Specialists (Certified)",="Certified",1.0
="New Britain School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",8.0
,="Administrators  Coordinators and Department Chairs - School Level",="Certified",32.0
,="Counselors  Social Workers  and School Psychologists",="Certified",56.0
,="General Education - Teachers and Instructors",="Certified",559.9
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",84.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",27.0
,="Special Education - Teachers and Instructors",="Certified",96.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",102.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",209.5
,="Instructional Specialists Who Support Teachers",="Certified",19.0
,="Library/Media - Specialists (Certified)",="Certified",9.0
="New Canaan School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",8.9
,="Administrators  Coordinators and Department Chairs - School Level",="Certified",18.3
,="Counselors  Social Workers  and School Psychologists",="Certified",28.1
,="General Education - Teachers and Instructors",="Certified",300.5
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",30.3
,="Library/Media - Support Staff",="Non-Certified",4.6
,="School Nurses",="Non-Certified",8.0
,="Special Education - Teachers and Instructors",="Certified",38.2
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",79.6
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",224.8
,="Instructional Specialists Who Support Teachers",="Certified",24.3
,="Library/Media - Specialists (Certified)",="Certified",6.6
="New Fairfield School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",5.2
,="Administrators  Coordinators and Department Chairs - School Level",="Certified",13.3
,="Counselors  Social Workers  and School Psychologists",="Certified",16.8
,="General Education - Teachers and Instructors",="Certified",172.5
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",13.0
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",4.0
,="Special Education - Teachers and Instructors",="Certified",24.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",46.9
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",103.3
,="Instructional Specialists Who Support Teachers",="Certified",8.0
,="Library/Media - Specialists (Certified)",="Certified",3.6
="New Hartford School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.0
,="Counselors  Social Workers  and School Psychologists",="Certified",2.0
,="General Education - Teachers and Instructors",="Certified",32.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",3.5
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",3.0
,="Special Education - Teachers and Instructors",="Certified",5.8
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",18.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",38.3
,="Instructional Specialists Who Support Teachers",="Certified",1.0
,="Library/Media - Specialists (Certified)",="Certified",0.5
="New Haven School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",27.0
,="Administrators  Coordinators and Department Chairs - School Level",="Certified",118.4
,="Counselors  Social Workers  and School Psychologists",="Certified",117.0
,="General Education - Teachers and Instructors",="Certified",1381.1
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",725.3
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",33.8
,="Special Education - Teachers and Instructors",="Certified",209.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",134.8
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",874.0
,="Instructional Specialists Who Support Teachers",="Certified",127.0
,="Library/Media - Specialists (Certified)",="Certified",33.0
="New London School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",6.0
,="Administrators  Coordinators and Department Chairs - School Level",="Certified",20.7
,="Counselors  Social Workers  and School Psychologists",="Certified",19.0
,="General Education - Teachers and Instructors",="Certified",189.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",16.1
,="Library/Media - Support Staff",="Non-Certified",3.0
,="School Nurses",="Non-Certified",6.0
,="Special Education - Teachers and Instructors",="Certified",38.4
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",21.3
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",179.4
,="Instructional Specialists Who Support Teachers",="Certified",11.4
,="Library/Media - Specialists (Certified)",="Certified",0.5
="New Milford School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Administrators  Coordinators and Department Chairs - School Level",="Certified",20.3
,="Counselors  Social Workers  and School Psychologists",="Certified",21.5
,="General Education - Teachers and Instructors",="Certified",270.5
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",18.4
,="Library/Media - Support Staff",="Non-Certified",5.0
,="School Nurses",="Non-Certified",8.0
,="Special Education - Teachers and Instructors",="Certified",50.2
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",99.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",249.4
,="Instructional Specialists Who Support Teachers",="Certified",18.0
,="Library/Media - Specialists (Certified)",="Certified",6.0
="Newington School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",7.0
,="Administrators  Coordinators and Department Chairs - School Level",="Certified",22.0
,="Counselors  Social Workers  and School Psychologists",="Certified",25.0
,="General Education - Teachers and Instructors",="Certified",273.7
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",19.0
,="Library/Media - Support Staff",="Non-Certified",3.0
,="School Nurses",="Non-Certified",9.0
,="Special Education - Teachers and Instructors",="Certified",33.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",104.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",148.5
,="Instructional Specialists Who Support Teachers",="Certified",19.2
,="Library/Media - Specialists (Certified)",="Certified",8.0
="Newtown School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",6.7
,="Administrators  Coordinators and Department Chairs - School Level",="Certified",20.6
,="Counselors  Social Workers  and School Psychologists",="Certified",33.7
,="General Education - Teachers and Instructors",="Certified",320.4
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",39.0
,="Library/Media - Support Staff",="Non-Certified",4.9
,="School Nurses",="Non-Certified",11.1
,="Special Education - Teachers and Instructors",="Certified",36.9
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",83.7
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",261.0
,="Instructional Specialists Who Support Teachers",="Certified",18.1
,="Library/Media - Specialists (Certified)",="Certified",8.0
="Norfolk School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.5
,="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="General Education - Teachers and Instructors",="Certified",9.4
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.8
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",2.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",3.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",7.7
,="Instructional Specialists Who Support Teachers",="Certified",0.7
,="Library/Media - Specialists (Certified)",="Certified",0.5
="North Branford School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",5.0
,="Administrators  Coordinators and Department Chairs - School Level",="Certified",8.6
,="Counselors  Social Workers  and School Psychologists",="Certified",12.7
,="General Education - Teachers and Instructors",="Certified",132.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",37.0
,="Library/Media - Support Staff",="Non-Certified",4.0
,="School Nurses",="Non-Certified",4.0
,="Special Education - Teachers and Instructors",="Certified",23.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",42.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",75.9
,="Instructional Specialists Who Support Teachers",="Certified",5.4
,="Library/Media - Specialists (Certified)",="Certified",3.0
="North Canaan School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.5
,="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="General Education - Teachers and Instructors",="Certified",27.7
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.1
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",0.9
,="Special Education - Teachers and Instructors",="Certified",5.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",6.8
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",9.0
,="Instructional Specialists Who Support Teachers",="Certified",1.0
,="Library/Media - Specialists (Certified)",="Certified",1.0
="North Haven School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",5.0
,="Administrators  Coordinators and Department Chairs - School Level",="Certified",18.6
,="Counselors  Social Workers  and School Psychologists",="Certified",20.2
,="General Education - Teachers and Instructors",="Certified",221.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",17.0
,="Library/Media - Support Staff",="Non-Certified",2.0
,="School Nurses",="Non-Certified",5.9
,="Special Education - Teachers and Instructors",="Certified",29.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",50.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",119.5
,="Instructional Specialists Who Support Teachers",="Certified",11.6
,="Library/Media - Specialists (Certified)",="Certified",6.0
="North Stonington School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.8
,="Counselors  Social Workers  and School Psychologists",="Certified",5.0
,="General Education - Teachers and Instructors",="Certified",64.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",2.0
,="Special Education - Teachers and Instructors",="Certified",9.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",14.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",46.2
,="Instructional Specialists Who Support Teachers",="Certified",2.4
,="Library/Media - Specialists (Certified)",="Certified",2.0
="Norwalk School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",17.0
,="Administrators  Coordinators and Department Chairs - School Level",="Certified",45.6
,="Counselors  Social Workers  and School Psychologists",="Certified",56.8
,="General Education - Teachers and Instructors",="Certified",688.6
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",90.3
,="Library/Media - Support Staff",="Non-Certified",13.8
,="School Nurses",="Non-Certified",19.4
,="Special Education - Teachers and Instructors",="Certified",80.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",122.3
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",372.8
,="Instructional Specialists Who Support Teachers",="Certified",21.0
,="Library/Media - Specialists (Certified)",="Certified",2.0
="Norwich Free Academy District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",13.4
,="Counselors  Social Workers  and School Psychologists",="Certified",19.6
,="General Education - Teachers and Instructors",="Certified",142.2
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",12.4
,="Library/Media - Support Staff",="Non-Certified",3.0
,="School Nurses",="Non-Certified",4.5
,="Special Education - Teachers and Instructors",="Certified",21.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",8.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",97.7
,="Instructional Specialists Who Support Teachers",="Certified",0.3
,="Library/Media - Specialists (Certified)",="Certified",2.0
="Norwich School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.4
,="Administrators  Coordinators and Department Chairs - School Level",="Certified",14.6
,="Counselors  Social Workers  and School Psychologists",="Certified",19.0
,="General Education - Teachers and Instructors",="Certified",192.5
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",74.5
,="Library/Media - Support Staff",="Non-Certified",3.0
,="School Nurses",="Non-Certified",14.0
,="Special Education - Teachers and Instructors",="Certified",39.8
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",77.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",244.1
,="Instructional Specialists Who Support Teachers",="Certified",17.0
,="Library/Media - Specialists (Certified)",="Certified",4.0
="Odyssey Community School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.0
,="General Education - Teachers and Instructors",="Certified",27.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",8.5
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.3
,="Special Education - Teachers and Instructors",="Certified",3.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",3.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",6.1
="Old Saybrook School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Administrators  Coordinators and Department Chairs - School Level",="Certified",5.4
,="Counselors  Social Workers  and School Psychologists",="Certified",9.7
,="General Education - Teachers and Instructors",="Certified",112.3
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",14.0
,="Library/Media - Support Staff",="Non-Certified",3.0
,="School Nurses",="Non-Certified",4.0
,="Special Education - Teachers and Instructors",="Certified",23.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",50.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",59.0
,="Instructional Specialists Who Support Teachers",="Certified",5.0
,="Library/Media - Specialists (Certified)",="Certified",3.0
="Orange School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.5
,="Administrators  Coordinators and Department Chairs - School Level",="Certified",3.0
,="Counselors  Social Workers  and School Psychologists",="Certified",4.5
,="General Education - Teachers and Instructors",="Certified",78.9
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",10.8
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",3.0
,="Special Education - Teachers and Instructors",="Certified",11.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",19.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",63.3
,="Instructional Specialists Who Support Teachers",="Certified",10.8
,="Library/Media - Specialists (Certified)",="Certified",3.0
="Oxford School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Administrators  Coordinators and Department Chairs - School Level",="Certified",7.2
,="Counselors  Social Workers  and School Psychologists",="Certified",7.8
,="General Education - Teachers and Instructors",="Certified",119.6
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",16.6
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",4.0
,="Special Education - Teachers and Instructors",="Certified",18.1
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",32.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",79.3
,="Instructional Specialists Who Support Teachers",="Certified",4.8
,="Library/Media - Specialists (Certified)",="Certified",3.0
="Park City Prep Charter School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",3.0
,="Counselors  Social Workers  and School Psychologists",="Certified",2.1
,="General Education - Teachers and Instructors",="Certified",23.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",0.5
,="Special Education - Teachers and Instructors",="Certified",1.6
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",8.0
="Path Academy District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.0
,="General Education - Teachers and Instructors",="Certified",5.0
,="Special Education - Teachers and Instructors",="Certified",1.0
="Plainfield School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",5.0
,="Administrators  Coordinators and Department Chairs - School Level",="Certified",9.4
,="Counselors  Social Workers  and School Psychologists",="Certified",16.5
,="General Education - Teachers and Instructors",="Certified",146.2
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",17.3
,="Library/Media - Support Staff",="Non-Certified",5.0
,="School Nurses",="Non-Certified",6.0
,="Special Education - Teachers and Instructors",="Certified",32.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",67.2
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",110.8
,="Instructional Specialists Who Support Teachers",="Certified",3.0
,="Library/Media - Specialists (Certified)",="Certified",1.0
="Plainville School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",7.0
,="Administrators  Coordinators and Department Chairs - School Level",="Certified",9.0
,="Counselors  Social Workers  and School Psychologists",="Certified",15.4
,="General Education - Teachers and Instructors",="Certified",165.5
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",32.4
