"FTE Staffing Report for 2009-10"

"District","Assignment Category","Educator Type","FTE Count"
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",63.8
,="Instructional Specialists Who Support Teachers",="Certified",3.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",2.0
,="Library/Media - Specialists (Certified)",="Certified",3.0
="Ledyard School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",11.9
,="Counselors  Social Workers  and School Psychologists",="Certified",14.8
,="General Education - Teachers and Instructors",="Certified",170.4
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",29.2
,="Library/Media - Support Staff",="Non-Certified",3.6
,="School Nurses",="Non-Certified",7.0
,="Special Education - Teachers and Instructors",="Certified",26.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",45.2
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",101.8
,="Instructional Specialists Who Support Teachers",="Certified",8.4
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Library/Media - Specialists (Certified)",="Certified",4.0
="Lisbon School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",2.0
,="General Education - Teachers and Instructors",="Certified",37.9
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.5
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",2.2
,="Special Education - Teachers and Instructors",="Certified",8.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",2.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",24.5
,="Instructional Specialists Who Support Teachers",="Certified",1.6
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",2.5
="Litchfield School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",4.2
,="Counselors  Social Workers  and School Psychologists",="Certified",9.4
,="General Education - Teachers and Instructors",="Certified",89.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",3.0
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",3.0
,="Special Education - Teachers and Instructors",="Certified",8.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",25.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",55.4
,="Instructional Specialists Who Support Teachers",="Certified",3.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Library/Media - Specialists (Certified)",="Certified",4.0
="Madison School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",17.8
,="Counselors  Social Workers  and School Psychologists",="Certified",17.6
,="General Education - Teachers and Instructors",="Certified",244.5
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",49.3
,="Library/Media - Support Staff",="Non-Certified",7.0
,="School Nurses",="Non-Certified",6.0
,="Special Education - Teachers and Instructors",="Certified",38.2
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",56.3
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",156.0
,="Instructional Specialists Who Support Teachers",="Certified",9.5
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Library/Media - Specialists (Certified)",="Certified",6.0
="Manchester School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",26.3
,="Counselors  Social Workers  and School Psychologists",="Certified",46.1
,="General Education - Teachers and Instructors",="Certified",464.2
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",52.8
,="Library/Media - Support Staff",="Non-Certified",10.4
,="School Nurses",="Non-Certified",17.5
,="Special Education - Teachers and Instructors",="Certified",73.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",137.3
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",326.4
,="Instructional Specialists Who Support Teachers",="Certified",30.6
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",11.6
,="Library/Media - Specialists (Certified)",="Certified",13.9
="Mansfield School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",5.0
,="Counselors  Social Workers  and School Psychologists",="Certified",6.0
,="General Education - Teachers and Instructors",="Certified",97.7
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",29.5
,="Library/Media - Support Staff",="Non-Certified",6.5
,="School Nurses",="Non-Certified",4.0
,="Special Education - Teachers and Instructors",="Certified",16.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",33.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",33.0
,="Instructional Specialists Who Support Teachers",="Certified",7.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Library/Media - Specialists (Certified)",="Certified",1.0
="Marlborough School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.0
,="Counselors  Social Workers  and School Psychologists",="Certified",3.0
,="General Education - Teachers and Instructors",="Certified",40.5
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",8.5
,="Library/Media - Support Staff",="Non-Certified",0.5
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",5.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",8.8
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",27.5
,="Instructional Specialists Who Support Teachers",="Certified",3.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.5
,="Library/Media - Specialists (Certified)",="Certified",1.0
="Meriden School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",25.6
,="Counselors  Social Workers  and School Psychologists",="Certified",37.6
,="General Education - Teachers and Instructors",="Certified",502.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",25.0
,="Library/Media - Support Staff",="Non-Certified",4.0
,="School Nurses",="Non-Certified",12.0
,="Special Education - Teachers and Instructors",="Certified",94.2
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",134.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",333.4
,="Instructional Specialists Who Support Teachers",="Certified",20.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",17.0
,="Library/Media - Specialists (Certified)",="Certified",9.0
="Middletown School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",17.2
,="Counselors  Social Workers  and School Psychologists",="Certified",27.1
,="General Education - Teachers and Instructors",="Certified",326.6
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.7
,="Library/Media - Support Staff",="Non-Certified",8.0
,="School Nurses",="Non-Certified",16.6
,="Special Education - Teachers and Instructors",="Certified",51.6
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",98.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",236.7
,="Instructional Specialists Who Support Teachers",="Certified",21.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",6.2
,="Library/Media - Specialists (Certified)",="Certified",2.0
="Milford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",21.7
,="Counselors  Social Workers  and School Psychologists",="Certified",37.7
,="General Education - Teachers and Instructors",="Certified",500.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",29.0
,="Library/Media - Support Staff",="Non-Certified",1.4
,="School Nurses",="Non-Certified",18.0
,="Special Education - Teachers and Instructors",="Certified",93.7
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",164.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",219.9
,="Instructional Specialists Who Support Teachers",="Certified",31.8
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",9.8
,="Library/Media - Specialists (Certified)",="Certified",14.4
="Monroe School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",14.6
,="Counselors  Social Workers  and School Psychologists",="Certified",19.0
,="General Education - Teachers and Instructors",="Certified",227.2
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",22.8
,="Library/Media - Support Staff",="Non-Certified",5.2
,="School Nurses",="Non-Certified",7.0
,="Special Education - Teachers and Instructors",="Certified",38.3
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",61.9
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",180.8
,="Instructional Specialists Who Support Teachers",="Certified",8.1
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",5.0
,="Library/Media - Specialists (Certified)",="Certified",3.0
="Montville School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",13.3
,="Counselors  Social Workers  and School Psychologists",="Certified",13.3
,="General Education - Teachers and Instructors",="Certified",179.4
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",23.8
,="Library/Media - Support Staff",="Non-Certified",3.8
,="School Nurses",="Non-Certified",6.0
,="Special Education - Teachers and Instructors",="Certified",36.2
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",45.7
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",134.2
,="Instructional Specialists Who Support Teachers",="Certified",6.8
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.0
,="Library/Media - Specialists (Certified)",="Certified",4.0
="Naugatuck School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",18.3
,="Counselors  Social Workers  and School Psychologists",="Certified",31.8
,="General Education - Teachers and Instructors",="Certified",288.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",45.5
,="Library/Media - Support Staff",="Non-Certified",3.5
,="School Nurses",="Non-Certified",15.0
,="Special Education - Teachers and Instructors",="Certified",42.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",63.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",135.7
,="Instructional Specialists Who Support Teachers",="Certified",14.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",7.2
,="Library/Media - Specialists (Certified)",="Certified",10.0
="New Beginnings Inc Family Academy District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.0
,="Counselors  Social Workers  and School Psychologists",="Certified",1.0
,="General Education - Teachers and Instructors",="Certified",23.7
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",7.0
,="Instructional Specialists Who Support Teachers",="Certified",1.0
,="Library/Media - Specialists (Certified)",="Certified",1.0
="New Britain School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",27.5
,="Counselors  Social Workers  and School Psychologists",="Certified",58.5
,="General Education - Teachers and Instructors",="Certified",592.6
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",107.0
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",28.0
,="Special Education - Teachers and Instructors",="Certified",126.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",146.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",238.0
,="Instructional Specialists Who Support Teachers",="Certified",29.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",15.5
,="Library/Media - Specialists (Certified)",="Certified",12.0
="New Canaan School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",18.3
,="Counselors  Social Workers  and School Psychologists",="Certified",25.6
,="General Education - Teachers and Instructors",="Certified",289.5
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",46.0
,="Library/Media - Support Staff",="Non-Certified",2.6
,="School Nurses",="Non-Certified",8.0
,="Special Education - Teachers and Instructors",="Certified",33.8
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",68.9
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",192.2
,="Instructional Specialists Who Support Teachers",="Certified",21.5
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",10.0
,="Library/Media - Specialists (Certified)",="Certified",6.6
="New Fairfield School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",14.0
,="Counselors  Social Workers  and School Psychologists",="Certified",15.8
,="General Education - Teachers and Instructors",="Certified",179.1
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",29.0
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",4.0
,="Special Education - Teachers and Instructors",="Certified",30.4
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",42.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",105.5
,="Instructional Specialists Who Support Teachers",="Certified",6.4
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Library/Media - Specialists (Certified)",="Certified",4.0
="New Hartford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",3.0
,="Counselors  Social Workers  and School Psychologists",="Certified",2.0
,="General Education - Teachers and Instructors",="Certified",39.1
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.2
,="Library/Media - Support Staff",="Non-Certified",1.8
,="School Nurses",="Non-Certified",2.7
,="Special Education - Teachers and Instructors",="Certified",7.1
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",14.1
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",39.1
,="Instructional Specialists Who Support Teachers",="Certified",2.4
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",1.6
,="Library/Media - Specialists (Certified)",="Certified",1.0
="New Haven School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",99.0
,="Counselors  Social Workers  and School Psychologists",="Certified",104.0
,="General Education - Teachers and Instructors",="Certified",1309.6
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",208.0
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",31.2
,="Special Education - Teachers and Instructors",="Certified",200.6
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",137.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",891.0
,="Instructional Specialists Who Support Teachers",="Certified",103.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",33.0
,="Library/Media - Specialists (Certified)",="Certified",37.0
="New London School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",14.9
,="Counselors  Social Workers  and School Psychologists",="Certified",18.8
,="General Education - Teachers and Instructors",="Certified",185.9
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",36.8
,="Library/Media - Support Staff",="Non-Certified",3.2
,="School Nurses",="Non-Certified",6.0
,="Special Education - Teachers and Instructors",="Certified",42.1
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",33.3
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",122.8
,="Instructional Specialists Who Support Teachers",="Certified",10.9
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",7.2
,="Library/Media - Specialists (Certified)",="Certified",1.0
="New Milford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",19.3
,="Counselors  Social Workers  and School Psychologists",="Certified",22.5
,="General Education - Teachers and Instructors",="Certified",285.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",40.5
,="Library/Media - Support Staff",="Non-Certified",5.0
,="School Nurses",="Non-Certified",8.0
,="Special Education - Teachers and Instructors",="Certified",50.6
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",110.3
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",245.7
,="Instructional Specialists Who Support Teachers",="Certified",12.1
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.0
,="Library/Media - Specialists (Certified)",="Certified",6.0
="Newington School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",19.4
,="Counselors  Social Workers  and School Psychologists",="Certified",23.2
,="General Education - Teachers and Instructors",="Certified",286.2
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",22.0
,="Library/Media - Support Staff",="Non-Certified",3.0
,="School Nurses",="Non-Certified",9.0
,="Special Education - Teachers and Instructors",="Certified",29.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",92.8
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",140.3
,="Instructional Specialists Who Support Teachers",="Certified",14.2
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",5.0
,="Library/Media - Specialists (Certified)",="Certified",8.0
="Newtown School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",17.2
,="Counselors  Social Workers  and School Psychologists",="Certified",21.2
,="General Education - Teachers and Instructors",="Certified",339.4
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",52.2
,="Library/Media - Support Staff",="Non-Certified",6.7
,="School Nurses",="Non-Certified",10.1
,="Special Education - Teachers and Instructors",="Certified",36.7
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",103.7
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",246.1
,="Instructional Specialists Who Support Teachers",="Certified",22.9
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",5.6
,="Library/Media - Specialists (Certified)",="Certified",8.0
="Norfolk School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",0.6
,="General Education - Teachers and Instructors",="Certified",10.1
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",3.5
,="Library/Media - Support Staff",="Non-Certified",0.2
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",2.8
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",3.6
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",7.8
,="Instructional Specialists Who Support Teachers",="Certified",1.1
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.4
,="Library/Media - Specialists (Certified)",="Certified",0.6
="North Branford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",9.3
,="Counselors  Social Workers  and School Psychologists",="Certified",13.7
,="General Education - Teachers and Instructors",="Certified",141.3
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",19.0
,="Library/Media - Support Staff",="Non-Certified",5.0
,="School Nurses",="Non-Certified",5.0
,="Special Education - Teachers and Instructors",="Certified",24.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",43.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",95.8
,="Instructional Specialists Who Support Teachers",="Certified",8.2
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.0
,="Library/Media - Specialists (Certified)",="Certified",4.0
="North Canaan School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",1.0
,="General Education - Teachers and Instructors",="Certified",29.6
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",6.5
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",0.9
,="Special Education - Teachers and Instructors",="Certified",4.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.4
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",8.6
,="Instructional Specialists Who Support Teachers",="Certified",1.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.5
,="Library/Media - Specialists (Certified)",="Certified",1.0
="North Haven School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",15.2
,="Counselors  Social Workers  and School Psychologists",="Certified",21.0
,="General Education - Teachers and Instructors",="Certified",239.2
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",21.0
,="Library/Media - Support Staff",="Non-Certified",3.0
,="School Nurses",="Non-Certified",6.0
,="Special Education - Teachers and Instructors",="Certified",37.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",43.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",114.7
,="Instructional Specialists Who Support Teachers",="Certified",9.1
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.0
,="Library/Media - Specialists (Certified)",="Certified",6.6
="North Stonington School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.8
,="Counselors  Social Workers  and School Psychologists",="Certified",5.0
,="General Education - Teachers and Instructors",="Certified",64.6
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",2.0
,="Special Education - Teachers and Instructors",="Certified",11.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",24.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",43.0
,="Instructional Specialists Who Support Teachers",="Certified",2.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Library/Media - Specialists (Certified)",="Certified",1.0
="Norwalk School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",47.8
,="Counselors  Social Workers  and School Psychologists",="Certified",58.3
,="General Education - Teachers and Instructors",="Certified",711.8
,="Special Education - Teachers and Instructors",="Certified",91.1
,="Instructional Specialists Who Support Teachers",="Certified",28.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",15.0
,="Library/Media - Specialists (Certified)",="Certified",4.0
="Norwich Free Academy District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",9.0
,="Counselors  Social Workers  and School Psychologists",="Certified",17.0
,="General Education - Teachers and Instructors",="Certified",145.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",7.5
,="Library/Media - Support Staff",="Non-Certified",3.5
,="School Nurses",="Non-Certified",2.5
,="Special Education - Teachers and Instructors",="Certified",20.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",87.0
,="Instructional Specialists Who Support Teachers",="Certified",0.6
,="Library/Media - Specialists (Certified)",="Certified",2.0
="Norwich School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",15.0
,="Counselors  Social Workers  and School Psychologists",="Certified",21.6
,="General Education - Teachers and Instructors",="Certified",218.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",36.5
,="Library/Media - Support Staff",="Non-Certified",10.0
,="School Nurses",="Non-Certified",13.4
,="Special Education - Teachers and Instructors",="Certified",42.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",55.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",224.7
,="Instructional Specialists Who Support Teachers",="Certified",11.6
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Library/Media - Specialists (Certified)",="Certified",4.0
="Odyssey Community School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.0
,="General Education - Teachers and Instructors",="Certified",14.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",0.6
,="Special Education - Teachers and Instructors",="Certified",1.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",3.3
="Office of Early Childhood (OEC)",="Special Education - Teachers and Instructors",="Certified",26.0
,="Instructional Specialists Who Support Teachers",="Certified",3.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",2.0
="Old Saybrook School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",6.0
,="Counselors  Social Workers  and School Psychologists",="Certified",8.0
,="General Education - Teachers and Instructors",="Certified",115.3
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",9.0
,="Library/Media - Support Staff",="Non-Certified",2.0
,="School Nurses",="Non-Certified",4.0
,="Special Education - Teachers and Instructors",="Certified",20.7
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",46.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",50.0
,="Instructional Specialists Who Support Teachers",="Certified",4.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Library/Media - Specialists (Certified)",="Certified",2.0
="Orange School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",3.5
,="Counselors  Social Workers  and School Psychologists",="Certified",4.7
,="General Education - Teachers and Instructors",="Certified",91.2
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",14.5
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",4.0
,="Special Education - Teachers and Instructors",="Certified",11.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",33.2
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",59.8
,="Instructional Specialists Who Support Teachers",="Certified",7.6
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",2.5
,="Library/Media - Specialists (Certified)",="Certified",3.0
="Oxford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",7.6
,="Counselors  Social Workers  and School Psychologists",="Certified",8.0
,="General Education - Teachers and Instructors",="Certified",121.1
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",29.2
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",4.0
,="Special Education - Teachers and Instructors",="Certified",17.3
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",32.6
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",45.3
,="Instructional Specialists Who Support Teachers",="Certified",3.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Library/Media - Specialists (Certified)",="Certified",4.0
="Park City Prep Charter School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",1.0
,="General Education - Teachers and Instructors",="Certified",14.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",5.0
="Plainfield School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",8.0
,="Counselors  Social Workers  and School Psychologists",="Certified",20.0
,="General Education - Teachers and Instructors",="Certified",155.2
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",16.1
,="Library/Media - Support Staff",="Non-Certified",3.8
,="School Nurses",="Non-Certified",7.0
,="Special Education - Teachers and Instructors",="Certified",35.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",62.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",136.4
,="Instructional Specialists Who Support Teachers",="Certified",4.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.0
,="Library/Media - Specialists (Certified)",="Certified",1.0
="Plainville School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",9.5
,="Counselors  Social Workers  and School Psychologists",="Certified",15.0
,="General Education - Teachers and Instructors",="Certified",166.7
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",26.9
,="Library/Media - Support Staff",="Non-Certified",2.9
,="School Nurses",="Non-Certified",6.0
,="Special Education - Teachers and Instructors",="Certified",28.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",54.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",112.9
,="Instructional Specialists Who Support Teachers",="Certified",5.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",6.0
,="Library/Media - Specialists (Certified)",="Certified",5.0
="Plymouth School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",6.0
,="Counselors  Social Workers  and School Psychologists",="Certified",9.0
,="General Education - Teachers and Instructors",="Certified",117.2
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",10.3
,="Library/Media - Support Staff",="Non-Certified",4.0
,="School Nurses",="Non-Certified",4.0
,="Special Education - Teachers and Instructors",="Certified",17.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",25.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",120.9
,="Instructional Specialists Who Support Teachers",="Certified",2.4
